Date,Close,High,Low,Open,Volume,Ticker
2010-01-04,58.46722412109375,58.6560176739763,58.31749455740963,58.48675363228615,2829100,TLT
2010-01-05,58.84486389160156,59.00110508778649,58.59097008524429,58.62352261090776,2841600,TLT
2010-01-06,58.057125091552734,58.76021772656149,58.01806604521336,58.701624190235755,4099600,TLT
2010-01-07,58.154781341552734,58.356593049454965,58.01806970392699,58.08316977420349,2793200,TLT
2010-01-08,58.12873077392578,58.3045014314882,57.78369598798818,58.27195388510354,2910700,TLT
2010-01-11,57.809696197509766,58.17426024729682,57.79016172328888,57.93338473336599,2181300,TLT
2010-01-12,58.79927062988281,58.84484116812335,58.48678339136472,58.69511152825422,4321200,TLT
2010-01-13,58.11573028564453,58.77325256574258,58.08318272665672,58.54539978555557,4755000,TLT
2010-01-14,58.929500579833984,58.92950057983399,58.2915127215051,58.389165343401594,4188800,TLT
2010-01-15,59.294044494628906,59.45679713874011,59.22894443034773,59.261491979080056,4142800,TLT
2010-01-19,59.124778747558594,59.32008390191199,58.864373530692866,59.059678685046265,2496000,TLT
2010-01-20,59.72370910644531,59.743238629118025,59.4177333397287,59.450285855394256,2800500,TLT
2010-01-21,59.997135162353516,60.14686480865993,59.54142479353977,59.60001832626307,4363100,TLT
2010-01-22,59.8929443359375,60.094755928558506,59.743209789699435,59.95153287567361,3666900,TLT
2010-01-25,59.619537353515625,59.840878519290264,59.560943831106435,59.59349633986882,2419500,TLT
2010-01-26,59.63906478881836,59.96456999781014,59.44375967669717,59.90597647744765,3138100,TLT
2010-01-27,59.60651779174805,59.951552550486944,59.48282917833072,59.730211371981156,3325700,TLT
2010-01-28,59.573974609375,59.69766323184764,59.281016892661995,59.32658743079742,3058200,TLT
2010-01-29,60.09477615356445,60.127328664471776,59.40470663030851,59.50887069175928,4930600,TLT
2010-02-01,59.549285888671875,59.92820738373759,59.483955799542066,59.91513837529185,3598500,TLT
2010-02-02,59.7191047668457,59.74523279604221,59.477378129695246,59.568841184971056,3047500,TLT
2010-02-03,59.026588439941406,59.431642646606534,58.974322416301575,59.32711059932688,5343700,TLT
2010-02-04,59.9608268737793,59.98695988753642,59.38591552421085,59.444711066892324,6095000,TLT
2010-02-05,60.09156799316406,60.37902153956196,59.58851556432192,59.693047751644094,6875800,TLT
2010-02-08,60.16993713378906,60.20260467483806,59.875949201816,60.01967840744442,3386000,TLT
2010-02-09,59.568878173828125,60.24832199517457,59.54274514404183,59.93473062210476,4790000,TLT
2010-02-10,59.00050735473633,59.8432790362969,58.92864275507379,59.66035277692563,5068000,TLT
2010-02-11,58.68033218383789,58.98085433005064,58.392874050781295,58.92858830870178,5087500,TLT
2010-02-12,58.92207336425781,59.07233198233831,58.76527526143899,59.00046743130386,2833800,TLT
2010-02-16,59.03312683105469,59.08539285814042,58.621543082570525,58.621543082570525,2440900,TLT
2010-02-17,58.360252380371094,58.856764977678814,58.196924687591164,58.745703342836215,4368200,TLT
2010-02-18,58.12504959106445,58.471303439633196,57.82452728882809,58.44517041539115,5121800,TLT
2010-02-19,58.43862533569336,58.477827357143106,58.07930753222343,58.30143072152879,3502500,TLT
2010-02-22,58.196922302246094,58.353715485265894,58.09239019065595,58.22305533014363,3382600,TLT
2010-02-23,59.105045318603516,59.15077688795302,58.340672666175934,58.36680071920373,5474500,TLT
2010-02-24,59.24877166748047,59.3728973586465,58.91558168726221,59.15730853320362,4423200,TLT
2010-02-25,59.58185958862305,59.6406600702091,59.385869613506905,59.56879558402552,3707700,TLT
2010-02-26,59.8890266418457,60.14381756912284,59.719169346573,59.75183191057094,4349100,TLT
2010-03-01,59.86278533935547,59.987309926829504,59.6137411645916,59.8562350980452,2415200,TLT
2010-03-02,59.784149169921875,59.82347062294534,59.443346576435985,59.561315935691134,2260600,TLT
2010-03-03,59.63336944580078,59.692356586791156,59.44330754733635,59.64647992165708,2156100,TLT
2010-03-04,59.947975158691406,60.085605198390866,59.52852979955504,59.61372791931667,2374700,TLT
2010-03-05,59.16145706176758,59.5546911002078,59.06315355233603,59.528475164299884,3823200,TLT
2010-03-08,58.85348892211914,58.96490300912131,58.787946517827585,58.919026326227275,2850400,TLT
2010-03-09,58.866600036621094,58.98456937537921,58.59133991291346,58.97146389337671,2573700,TLT
2010-03-10,58.71584701538086,58.78793965153458,58.45369742956678,58.65030961892734,3216200,TLT
