Date,Close,High,Low,Open,Volume,Ticker
2010-03-02,34.26788330078125,34.4987734155721,34.10112824161206,34.24222829989437,14135700,EFA
2010-03-03,34.678348541259766,34.896411124246114,34.52442345126658,34.575730999065904,15292400,EFA
2010-03-04,34.58855438232422,34.78096194522068,34.38973184759409,34.71682690645349,12645600,EFA
2010-03-05,35.26198959350586,35.313299592734666,34.768141860608026,34.83227935964403,18656300,EFA
2010-03-08,35.26198959350586,35.40950217139554,35.152959515037786,35.313299592734666,11336100,EFA
2010-03-09,35.1786003112793,35.345355306447544,34.92205774065872,34.93488523617894,15356500,EFA
2010-03-10,35.32612228393555,35.49287486553988,35.13371225961389,35.17860727953025,13641100,EFA
2010-03-11,35.4608039855957,35.49928402953996,35.15295140106739,35.30687647003412,13015300,EFA
2010-03-12,35.69810485839844,35.75582736815701,35.512109832888065,35.74299987192235,11743300,EFA
2010-03-15,35.44797897338867,35.492873992200344,35.178606413923596,35.40308395457699,10182300,EFA
2010-03-16,35.89692687988281,35.93540692145577,35.48004182114787,35.569831846944396,15718300,EFA
2010-03-17,36.089351654052734,36.24327678700704,35.986734083217904,36.031629117545904,17400500,EFA
2010-03-18,35.8776969909668,36.038037077987454,35.64680932079734,35.96748949483864,15899600,EFA
2010-03-19,35.512123107910156,35.85845829592744,35.345370487714234,35.512123107910156,17819700,EFA
2010-03-22,35.61473083496094,35.65962585287013,35.01826565805883,35.04392065303408,17473800,EFA
2010-03-23,35.864864349365234,35.92258687028226,35.499289199089155,35.63397671229236,15533000,EFA
2010-03-24,35.274818420410156,35.40950350355971,35.12089086352816,35.274818420410156,18234000,EFA
2010-03-25,35.25557327270508,35.69811095874832,35.21067825150918,35.56342589516062,18633000,EFA
2010-03-26,35.601905822753906,35.73659333247866,35.37743071753789,35.48646323049649,23466200,EFA
2010-03-29,35.903350830078125,35.941833330492024,35.71094322119964,35.77507827529397,13605700,EFA
2010-03-30,35.903350830078125,36.115000912461305,35.73659822147557,36.01879588472432,16768000,EFA
2010-03-31,35.903350830078125,36.031623384862286,35.68528822092371,35.768665748522736,22702600,EFA
2010-04-01,36.53829574584961,36.55112324497481,36.24968313202076,36.268923157410924,20493900,EFA
2010-04-05,36.5767707824707,36.68580328679047,36.39719071252633,36.519048267617876,14434000,EFA
2010-04-06,36.47415542602539,36.52546541855327,36.15989028487502,36.19837033267582,15025700,EFA
2010-04-07,36.217620849609375,36.35230594002526,36.08293331259784,36.27534338072984,19574500,EFA
2010-04-08,36.17913818359375,36.211205712605995,35.74942791231923,35.82639047126775,13853000,EFA
2010-04-09,36.65373611450195,36.698631132414086,36.27533350167473,36.288160999163196,17131200,EFA
2010-04-12,36.7691764831543,36.878206528089294,36.6922115079823,36.775589007787964,11992200,EFA
2010-04-13,36.73710632324219,36.83972384299335,36.46132128017443,36.80765632680761,9094000,EFA
2010-04-14,37.22455978393555,37.25021478820798,36.891052068181544,37.00008216644557,20763800,EFA
2010-04-15,37.19890213012695,37.25662466233063,36.96801200131223,37.00007953107079,13534200,EFA
2010-04-16,36.37795639038086,37.01290170666609,36.191961319309286,36.865389133725124,30341100,EFA
2010-04-19,36.28175354003906,36.30740854032841,35.84562832150213,35.96748834957879,19657000,EFA
2010-04-20,36.506221771240234,36.608841752987914,36.416431733806036,36.557531762114074,14039800,EFA
2010-04-21,36.2689323425293,36.42285992441865,36.082937228003466,36.358722412549795,15597400,EFA
2010-04-22,35.94183349609375,36.00596855048359,35.48005327538134,35.710943385737544,22128200,EFA
2010-04-23,36.211204528808594,36.230447002863386,35.678876714140074,35.794321772086604,18250100,EFA
2010-04-26,36.24967956542969,36.397192120962885,36.17271702484607,36.31381460815019,19670500,EFA
2010-04-27,34.79378890991211,35.9674791848332,34.710411403514605,35.7237616373762,39699100,EFA
2010-04-28,34.80021286010742,35.140135522436104,34.428225114953584,35.075998016998774,32895300,EFA
2010-04-29,35.33894729614258,35.42232481014967,35.088817200716406,35.17860724044938,21405900,EFA
2010-04-30,34.89641571044922,35.390263461721275,34.80662565505349,35.351780960867885,24817100,EFA
2010-05-03,35.14654541015625,35.26840543803758,34.89641527422475,34.96055032824983,22046300,EFA
2010-05-04,33.75478744506836,34.261460135160604,33.61368742052383,34.24222011239361,42932500,EFA
2010-05-05,33.107025146484375,33.50467037985732,32.92744500663589,32.99799504631805,40791300,EFA
2010-05-06,31.63188934326172,33.09419002322419,30.310686263575832,32.88895492591701,64526400,EFA
2010-05-07,31.561338424682617,32.26683619243763,30.977700674531846,31.946156056165883,66179200,EFA
2010-05-10,33.60726547241211,33.89587551937712,33.318652978852825,33.639332983564415,63301700,EFA
2010-05-11,33.0621223449707,33.58162505883474,32.81199222419758,32.84405974926676,42343600,EFA
2010-05-12,33.434112548828125,33.63293267258647,33.28659997595746,33.34432249982818,27785600,EFA
2010-05-13,32.997982025146484,33.42769217495981,32.91460451600549,33.196802116781626,29675400,EFA
2010-05-14,32.06160354614258,32.658066394229856,31.779403438880355,32.59393134072233,40366200,EFA
2010-05-17,32.10649871826172,32.324561326408116,31.362520839867344,32.17704629880118,33131000,EFA
2010-05-18,31.413822174072266,32.47206747838697,31.25348212472731,32.41434496275898,39152500,EFA
2010-05-19,31.535676956176758,31.64470945236765,31.00976183632483,31.34968437471311,41441600,EFA
2010-05-20,30.43897247314453,30.958475422584765,30.12470715972483,30.59931261779438,50013100,EFA
2010-05-21,31.18293571472168,31.221418211785284,30.0862102376593,30.156760258978274,52184600,EFA
2010-05-24,30.4646053314209,30.990520427730488,30.44536531096398,30.746802900032613,26489400,EFA
2010-05-25,30.349170684814453,30.39406571228288,29.406370214786463,29.560297770817858,53441800,EFA
2010-05-26,29.900211334228516,30.644189055806137,29.82966132196422,30.381231476108745,42125600,EFA
2010-05-27,31.599828720092773,31.61906875010669,30.79171320716588,30.97770831928669,33506900,EFA
2010-05-28,30.990530014038086,31.52286024622892,30.85584493598815,31.44589524740431,39482100,EFA
2010-06-01,30.682674407958984,31.439479697455667,30.657019410817863,30.714741931087786,34753600,EFA
2010-06-02,31.503616333007812,31.522858805131992,30.65060843109217,30.8237760006379,25336300,EFA
2010-06-03,31.40742301940918,31.72168827982151,31.118810318400687,31.663965739619815,27019600,EFA
2010-06-04,30.06696891784668,30.798119204407495,29.919456355347144,30.63136417090703,36685200,EFA
2010-06-07,29.688566207885742,30.33633897620802,29.682151235368448,30.188826414047405,24384100,EFA
2010-06-08,30.163171768188477,30.20165426395458,29.585949011268088,29.85531914184523,33911600,EFA
2010-06-09,30.054141998291016,30.676262229742473,29.90662943295004,30.361994627688944,30395500,EFA
2010-06-10,31.32403564453125,31.349690642481246,30.83660291645767,30.939220461662387,30506000,EFA
2010-06-11,31.36893081665039,31.38175831568632,30.913565610553658,30.9712881329177,22459100,EFA
2010-06-14,31.56775665283203,32.02312190611323,31.510034124486843,31.830714293827775,29477200,EFA
2010-06-15,32.56827163696289,32.5875141075124,31.952566404471074,32.068011441387675,28365100,EFA
2010-06-16,32.41434860229492,32.54262114549253,32.09366846759852,32.16421848868697,21785900,EFA
2010-06-17,32.516963958740234,32.58109900272433,32.19628384562957,32.56827150460849,23402900,EFA
2010-06-18,32.45924377441406,32.61316886968151,32.35662622870401,32.47207127345223,20182700,EFA
2010-06-21,32.45281982421875,33.02363236383533,32.324549762510806,32.959494886386764,26081200,EFA
2010-06-22,32.0423583984375,32.664478641236926,31.98463587646028,32.52979357215517,29123900,EFA
2010-06-23,32.25706100463867,32.485463231253114,31.865513619186043,32.276637627092036,31159100,EFA
2010-06-24,31.695838928222656,32.08738628487105,31.60447804429786,32.04170584290865,24218700,EFA
2010-06-25,31.87856101989746,31.969924394147718,31.434806016842977,31.676262628979693,31883900,EFA
2010-06-28,31.64362907409668,32.04822828110413,31.571844821850824,31.81329890626206,23915000,EFA
2010-06-29,30.560348510742188,31.062833346192402,30.45593323237645,31.062833346192402,39759300,EFA
2010-06-30,30.351520538330078,30.919267413931717,30.331943918273904,30.606029046046636,40112000,EFA
2010-07-01,30.795278549194336,30.84095899342411,30.31237028465174,30.73654619384213,43453600,EFA
2010-07-02,30.730022430419922,31.10199319598634,30.52119682481764,30.97800377059673,24580500,EFA
2010-07-06,31.343448638916016,31.83941133989102,31.134623024631075,31.60448190147104,26225800,EFA
2010-07-07,32.32231140136719,32.361467127590075,31.500061065863058,31.532689593016933,31096500,EFA
2010-07-08,32.63555908203125,32.642086282968094,32.191806504838496,32.43326066214877,30704400,EFA
2010-07-09,32.66818618774414,32.68123809865384,32.28968823955518,32.34189588319399,19807000,EFA
2010-07-12,32.544185638427734,32.622497083094515,32.30925628322099,32.40061963533224,19512900,EFA
2010-07-13,33.144569396972656,33.22287837223793,32.89658807100228,32.961845135490435,21027200,EFA
2010-07-14,33.26202392578125,33.2946524480404,32.90962991083038,33.000990768914676,17036100,EFA
2010-07-15,33.4251708984375,33.48390323755193,32.903104555466236,33.333810035236574,21741000,EFA
2010-07-16,32.354942321777344,33.033624148511294,32.3092593966212,33.02709943885873,29092500,EFA
2010-07-19,32.563777923583984,32.733447810237614,32.28969273511543,32.62251028615597,15344100,EFA
2010-07-20,32.78564453125,32.831324965866436,32.05475259859307,32.067804506968756,17648600,EFA
2010-07-21,32.19181442260742,32.79218760777892,32.08739909711842,32.77261097894892,18248500,EFA
2010-07-22,33.275081634521484,33.392543837256206,32.96836799513312,32.96836799513312,25412400,EFA
2010-07-23,33.6666374206543,33.673162132127025,33.111944837756354,33.22288235857685,26349100,EFA
2010-07-26,33.90155792236328,33.914609831263974,33.40559534172521,33.48390679512938,29416900,EFA
2010-07-27,33.99945068359375,34.12996731076061,33.74494462978705,34.0973387763183,31043800,EFA
2010-07-28,33.82324981689453,34.012496277265555,33.71883454303859,33.90808349280676,18472800,EFA
2010-07-29,33.9798698425293,34.462780556278624,33.679683379889134,34.312687324958546,20313700,EFA
2010-07-30,33.875457763671875,34.09733526015596,33.542642763644416,33.58179600517862,25265700,EFA
2010-08-02,35.017478942871094,35.07621130323381,34.56067197220525,34.64550815703978,20257000,EFA
2010-08-03,34.96527099609375,35.08273321805805,34.69118583978366,34.86085570652989,18383000,EFA
2010-08-04,34.997894287109375,35.089255162395446,34.730336371172825,34.91958283166662,15891400,EFA
2010-08-05,34.971805572509766,34.971805572509766,34.68467091340126,34.867392742888654,13158500,EFA
2010-08-06,35.076210021972656,35.10883855667171,34.64550689151132,34.762971607946014,18078700,EFA
2010-08-09,35.1153564453125,35.2067173140017,35.03052028607382,35.16756158910763,13579600,EFA
2010-08-10,34.834754943847656,34.997900102365904,34.312690934468776,34.50846462681116,20251800,EFA
2010-08-11,33.24898147583008,33.74494162766388,33.19677383384895,33.738416917114925,40518300,EFA
2010-08-12,33.2098274230957,33.31424022293862,32.95532137906592,32.96184608994469,22039000,EFA
2010-08-13,33.09235763549805,33.39254407782105,33.07930572634525,33.196770419323315,18869200,EFA
2010-08-16,33.35990905761719,33.48390092574073,33.007517536657424,33.09887839355057,16634800,EFA
2010-08-17,33.73188781738281,33.92113677480979,33.542641349353076,33.73188781738281,13630600,EFA
2010-08-18,33.718841552734375,33.94724627768081,33.58180021140512,33.82325684829686,14140600,EFA
2010-08-19,33.17720031738281,33.82978096682827,33.020579866180945,33.73842007420952,20836400,EFA
2010-08-20,32.831336975097656,32.903118763325246,32.62903605537112,32.82480977382376,16366900,EFA
2010-08-23,32.76607131958008,33.20982632661047,32.759546608916736,32.99447602315605,13331200,EFA
2010-08-24,32.31578826904297,32.53766574967514,32.08085887903277,32.3223129790334,21659600,EFA
2010-08-25,32.34842300415039,32.41368007416358,31.858987510858547,32.02865987592907,18816000,EFA
2010-08-26,32.33536148071289,32.72038405389864,32.23747590478921,32.53113512195718,16038800,EFA
2010-08-27,32.96836853027344,33.007524258085326,32.28968418458361,32.71386252298904,16814200,EFA
2010-08-30,32.49198532104492,32.890059844301064,32.48545812165541,32.75301604049029,17372300,EFA
2010-08-31,32.589874267578125,32.80522706048731,32.328843521218495,32.45936013909702,24164600,EFA
2010-09-01,33.75147247314453,33.868937190892176,33.32076933786903,33.386026407996546,25500500,EFA
2010-09-02,33.94071960449219,33.94071960449219,33.634008381902525,33.73842118969006,14665200,EFA
2010-09-03,34.25395584106445,34.35836863459804,34.03207834363091,34.214800109965346,16061700,EFA
2010-09-07,33.77756881713867,34.02555012790137,33.75799219687227,33.99944630794797,17975300,EFA
2010-09-08,34.03860092163086,34.28658222426136,33.98639577283335,34.005972392457764,13422600,EFA
2010-09-09,34.35837173461914,34.58677396314503,34.19522657441563,34.58677396314503,14184700,EFA
2010-09-10,34.46278381347656,34.495412346952186,34.325739989842866,34.37142043458825,10187700,EFA
2010-09-13,35.089263916015625,35.11536774100859,34.886963006416785,34.939170656402716,23197400,EFA
2010-09-14,35.32419204711914,35.46123338913384,34.86085788363502,34.96527317971975,20933000,EFA
2010-09-15,35.337242126464844,35.37639537106838,34.93916754367868,35.09578550088788,19914900,EFA
2010-09-16,35.167572021484375,35.25893291727557,34.98485022990199,35.08273583707925,18005000,EFA
2010-09-17,34.997894287109375,35.226296475324546,34.80212062729677,35.161039418519394,18965300,EFA
2010-09-20,35.60478591918945,35.67004296049646,35.08924682891582,35.18060768250425,17245100,EFA
2010-09-21,35.5982666015625,35.878876422213075,35.27197634400574,35.611318510592426,24148000,EFA
2010-09-22,35.54606246948242,35.89845406576074,35.44817439366239,35.70920760291769,21603200,EFA
2010-09-23,35.16103744506836,35.50690430763837,35.08272599402092,35.147985536560455,20424200,EFA
2010-09-24,36.13991165161133,36.20516871102502,35.82014608593085,35.846249905455224,21041700,EFA
2010-09-27,35.95719528198242,36.15949619352134,35.92456674512719,36.12686765666611,13161000,EFA
2010-09-28,36.16600799560547,36.25084415266488,35.65699603204282,36.0354938947718,30726600,EFA
2010-09-29,36.107276916503906,36.29652335203859,35.98981223822896,36.17253396470251,18717500,EFA
2010-09-30,35.83972930908203,36.420528198219685,35.65048280615615,36.29001156594833,30372500,EFA
2010-10-01,36.19864273071289,36.27695169714108,35.90498099486072,36.20516744066642,15814900,EFA
2010-10-04,35.676570892333984,36.02896492178321,35.53952959956933,35.88539892005695,14760400,EFA
2010-10-05,36.68808364868164,36.792496449431816,36.24432862314402,36.316112890421806,25199800,EFA
2010-10-06,36.99477767944336,37.00782958465377,36.77290026965913,36.851211700921596,24251900,EFA
2010-10-07,36.87080764770508,37.275406963798986,36.6750339456853,37.26888225247066,22281600,EFA
2010-10-08,37.11225891113281,37.17751846632954,36.82512433645971,36.94911375723724,16558500,EFA
2010-10-11,37.066585540771484,37.21667881227066,36.93606889486847,37.17752556107833,9960700,EFA
2010-10-12,36.9882698059082,37.086157894839644,36.511886251196735,36.77944420629215,13383900,EFA
2010-10-13,37.40591812133789,37.60169179471011,37.24930017839903,37.33413386024203,15517400,EFA
2010-10-14,37.666954040527344,37.80399537275357,37.445076530990725,37.67347875136776,16135400,EFA
2010-10-15,37.54296112060547,37.80399435635896,37.27540317418698,37.77789053490413,20830900,EFA
2010-10-18,37.62779998779297,37.790945149462104,37.360242022231496,37.47117953725566,12315200,EFA
2010-10-19,36.799007415771484,37.20360655638411,36.61628570505545,36.96867970949061,20471000,EFA
2010-10-20,37.490760803222656,37.634326860948725,36.99479808919367,37.020901914015774,15578900,EFA
2010-10-21,37.2884521484375,37.76483565018447,37.07310186188758,37.5233815442354,14836300,EFA
2010-10-22,37.3863410949707,37.523382415903875,37.27540110464579,37.46465006559004,12456000,EFA
2010-10-25,37.529903411865234,37.91492600595073,37.51032679349723,37.777884698580564,13979000,EFA
2010-10-26,37.2884521484375,37.32760787753623,37.03394613278885,37.12530701128865,14724600,EFA
2010-10-27,36.92953109741211,37.04699578816329,36.590188934063946,36.95563491522283,15964500,EFA
2010-10-28,37.21666717529297,37.327607160910894,37.0143688023264,37.31455525146189,15896800,EFA
2010-10-29,37.203609466552734,37.288445620048414,37.04699155637265,37.15792903530048,13268100,EFA
2010-11-01,37.066585540771484,37.392875910830035,36.87081181661595,37.26235926492702,14155000,EFA
2010-11-02,37.68000411987305,37.751785893218106,37.54296030491142,37.64084838854153,13020600,EFA
2010-11-03,37.941036224365234,37.941036224365234,37.30803223677096,37.73221062855222,24589500,EFA
2010-11-04,38.80244445800781,38.83507299229737,38.58056693968221,38.626247385567105,19768900,EFA
2010-11-05,38.63277053833008,38.782863771854146,38.436996863707265,38.60014200745916,14176200,EFA
2010-11-08,38.39784622192383,38.47615520427185,38.16944398615975,38.332589151533426,11752500,EFA
2010-11-09,38.012813568115234,38.73065111184015,37.882296972147884,38.6327655319124,17333500,EFA
2010-11-10,38.123748779296875,38.2216368427744,37.62126402234305,38.1433278856305,19340700,EFA
2010-11-11,37.79747009277344,37.856202450911006,37.5821197725341,37.745264935205384,21357400,EFA
2010-11-12,37.48422622680664,37.88882796374533,37.28192784773456,37.686527095275984,19040600,EFA
2010-11-15,37.45812225341797,37.80398912696002,37.45159505425845,37.73873207174732,15067500,EFA
2010-11-16,36.577144622802734,37.19709673289721,36.413999461693535,37.13183966421256,40455500,EFA
2010-11-17,36.77944564819336,36.98174405546622,36.688084755954314,36.772918447663365,22315000,EFA
2010-11-18,37.699588775634766,37.738744515311424,37.52339168118666,37.55602021955159,19343000,EFA
2010-11-19,37.699588775634766,37.71916540077414,37.21667794388094,37.39940223964077,14201100,EFA
2010-11-22,37.29498291015625,37.458128062887646,36.86427980652126,37.26235188809199,28197600,EFA
2010-11-23,36.17253875732422,36.59018989568368,36.08117788198273,36.45967329259706,22439100,EFA
2010-11-24,36.74681854248047,36.75987045465032,36.505361901434846,36.518413813604695,18834800,EFA
2010-11-26,36.13338851928711,36.33568940927658,36.068131452527936,36.13338851928711,8691400,EFA
2010-11-29,35.813629150390625,35.898462848165195,35.389450703926634,35.74184487581385,25857100,EFA
2010-11-30,35.40902328491211,35.591747550987876,35.14146533074858,35.16104444210519,26227300,EFA
2010-12-01,36.41400146484375,36.44010528951263,36.03550596473596,36.107290237876505,21834400,EFA
2010-12-02,37.105735778808594,37.13183960199775,36.30958659732243,36.342215131610075,22405800,EFA
2010-12-03,37.46464920043945,37.497277729994266,37.099203196992754,37.1318342159448,17799200,EFA
2010-12-06,37.29498291015625,37.36676468626419,37.07310540286565,37.131837757424854,15412000,EFA
2010-12-07,37.314552307128906,37.83661619690921,37.27539658187151,37.79093576214075,24787900,EFA
2010-12-08,37.42549514770508,37.56253896100935,37.131835879160896,37.353713375228125,13426500,EFA
2010-12-09,37.52338409423828,37.57559173658449,37.255826150707435,37.536436004824836,14969800,EFA
2010-12-10,37.60821533203125,37.6473685692544,37.340657423619106,37.49727535130583,13417000,EFA
2010-12-13,38.012813568115234,38.21511441633448,37.843143735935584,37.90840078922076,15149500,EFA
2010-12-14,38.07155990600586,38.313014079190054,37.99325091539978,38.084611819339855,16046600,EFA
2010-12-15,37.569061279296875,37.97366051481105,37.471173203083474,37.81704258014623,19335800,EFA
2010-12-16,37.77789306640625,37.83662542391658,37.46465465615036,37.588644082273234,15424700,EFA
2010-12-17,37.569061279296875,37.59516509820674,37.366760416841196,37.562536569268005,16830000,EFA
2010-12-20,37.65390396118164,37.75831676549011,37.49075879886231,37.75178956493467,12685600,EFA
2010-12-21,37.96875762939453,38.02145662601819,37.889711647285495,37.97534626038572,18172500,EFA
2010-12-22,38.041229248046875,38.04781536824671,37.90948422860507,37.975357994739596,9188800,EFA
2010-12-23,38.02146911621094,38.047816110351384,37.90948496801167,37.92265972149554,10404000,EFA
2010-12-27,37.94241714477539,37.95559189706113,37.73162613385763,37.79749989528635,6348600,EFA
2010-12-28,37.97535705566406,38.153209937761126,37.88972241822043,38.146623817724155,9601200,EFA
2010-12-29,38.304718017578125,38.39693877428317,38.16638436969339,38.21249474804591,9244900,EFA
2010-12-30,38.12027359008789,38.25860723651653,37.97535633657413,38.225669098473865,10546300,EFA
2010-12-31,38.350826263427734,38.61431376610132,38.107097119600226,38.120271871657955,28390800,EFA
2011-01-03,38.667015075683594,38.778996705598615,38.57479431861777,38.60772994430882,16245400,EFA
2011-01-04,38.548439025878906,38.85145075727068,38.357408907591,38.831689887388066,14583100,EFA
2011-01-05,38.383766174316406,38.383766174316406,37.97535886621898,37.98194498656996,13008800,EFA
2011-01-06,37.94241714477539,38.43645904776896,37.85678502415866,38.41011205602454,23622100,EFA
2011-01-07,37.7909049987793,38.09391922547178,37.59328877290274,38.00169597475785,16347400,EFA
2011-01-10,37.725032806396484,37.771143174173226,37.36273598265359,37.52741658552096,12666500,EFA
2011-01-11,37.9819450378418,38.047816292749644,37.78432876029095,37.955595530747736,15014100,EFA
2011-01-12,38.81852340698242,38.81852340698242,38.370591833479565,38.43646308900696,20472100,EFA
2011-01-13,38.923919677734375,39.20058197170302,38.86463454148004,39.088600332571154,16441100,EFA
2011-01-14,39.16105270385742,39.20057444522058,38.785581083946035,38.81192807391251,21884200,EFA
2011-01-18,39.41796112060547,39.49042100982713,39.279629975451755,39.33232647763192,11977100,EFA
2011-01-19,39.14787673950195,39.569458719825974,39.035892612513294,39.54310921784902,19678600,EFA
2011-01-20,38.811927795410156,38.963436178971406,38.49574130263926,38.798755556934886,17207900,EFA
2011-01-21,39.022727966308594,39.22034424392881,38.91733245072266,39.14129572261888,13671500,EFA
2011-01-24,39.437713623046875,39.437713623046875,38.956846520904016,38.956846520904016,13494000,EFA
2011-01-25,39.358673095703125,39.36525921568189,38.99637618901941,39.12153257123315,13323300,EFA
2011-01-26,39.608985900878906,39.681445780258706,39.42454188623204,39.54311214106681,20444700,EFA
2011-01-27,39.70121765136719,39.79343842782771,39.48383795300078,39.64851862891677,11889000,EFA
2011-01-28,38.81852340698242,39.576055409684194,38.73947739778407,39.464071259894816,18244200,EFA
2011-01-31,39.15446090698242,39.31914151688989,39.04247929840216,39.13470003789807,20763600,EFA
2011-02-01,40.08325958251953,40.16230808477888,39.6023925014953,39.655091503001536,25762500,EFA
2011-02-02,40.05033493041992,40.16231908287318,39.931764657388186,39.99763842730992,17063200,EFA
2011-02-03,40.05693054199219,40.07669141999748,39.56947461096303,39.859311710627935,11593300,EFA
2011-02-04,40.04375457763672,40.056929333518724,39.67486895142385,39.925184287526434,12648400,EFA
2011-02-07,40.16889953613281,40.22159854463504,39.938347656003124,39.958108527777945,13215000,EFA
2011-02-08,40.43239212036133,40.44556687332346,40.07009520879801,40.208426345659554,14437700,EFA
2011-02-09,40.31383514404297,40.392881175042255,40.096455417759906,40.201850963368294,17360700,EFA
2011-02-10,40.05033493041992,40.063509684404266,39.6419276082147,39.76049788124644,13190600,EFA
2011-02-11,40.070091247558594,40.13596249303015,39.68803098790811,39.69461710732448,12115100,EFA
2011-02-14,40.14914321899414,40.201839720647385,39.94493830712294,39.98446256798336,9851200,EFA
2011-02-15,40.03056716918945,40.14913742182293,39.938346419991625,40.109613166669455,14695100,EFA
2011-02-16,40.511436462402344,40.55096071966634,40.14255093308629,40.18207519035029,14665300,EFA
2011-02-17,40.64977264404297,40.74858204306582,40.39945985541925,40.41922073009287,15745900,EFA
2011-02-18,40.7880973815918,40.82762163755424,40.55754550387841,40.64318013538353,10151400,EFA
2011-02-22,39.622161865234375,40.241360149452824,39.58263760813772,39.938348383526375,24077500,EFA
2011-02-23,39.67485809326172,39.9383481131347,39.43771757794144,39.8000144706465,18757300,EFA
2011-02-24,39.707801818847656,39.8658963655918,39.391615238186944,39.753912204808955,17689600,EFA
2011-02-25,40.18208312988281,40.20843263993185,39.95153119902272,39.97787819624417,15585300,EFA
2011-02-28,40.54437255859375,40.709053196535095,40.35334241550328,40.59048293619116,19750700,EFA
2011-03-01,39.977867126464844,40.70904949448356,39.95152013653881,40.68269999173064,20476500,EFA
2011-03-02,40.188655853271484,40.37968596820182,40.01080300180034,40.056913372600526,17851200,EFA
2011-03-03,40.70246887207031,40.715643625226015,40.3599328285036,40.53119959387334,16087800,EFA
2011-03-04,40.333580017089844,40.63659177635938,40.06350388159708,40.557545776729725,18174100,EFA
2011-03-07,39.94493103027344,40.59706739511914,39.83953553333974,40.504846649405515,16467500,EFA
2011-03-08,40.070091247558594,40.20183373850171,39.661681484588705,39.87906111773335,13435000,EFA
