Date,VIX,SKEW,GEPU,DTB3,GS10,HY_SPREAD,INDPRO,CPI,UNRATE
2012-12-24,17.84000015258789,124.47,168.38461,0.06,1.72,5.24,98.1884,231.221,7.9
2012-12-26,19.479999542236328,122.18,168.38461,0.09,1.72,5.24,98.1884,231.221,7.9
2012-12-27,19.469999313354492,119.6,168.38461,0.08,1.72,5.28,98.1884,231.221,7.9
2012-12-28,22.719999313354492,118.38,168.38461,0.01,1.72,5.3,98.1884,231.221,7.9
2012-12-31,18.020000457763672,121.27,168.38461,0.05,1.72,5.34,98.1884,231.221,7.9
2013-01-02,14.680000305175781,121.77,167.7715657,0.08,1.91,5.16,98.1736,231.679,8.0
2013-01-03,14.5600004196167,117.93,167.7715657,0.08,1.91,5.06,98.1736,231.679,8.0
2013-01-04,13.829999923706055,115.53,167.7715657,0.07,1.91,5.04,98.1736,231.679,8.0
2013-01-07,13.789999961853027,116.78,167.7715657,0.07,1.91,5.02,98.1736,231.679,8.0
2013-01-08,13.619999885559082,118.15,167.7715657,0.07,1.91,5.02,98.1736,231.679,8.0
2013-01-09,13.8100004196167,117.89,167.7715657,0.06,1.91,4.99,98.1736,231.679,8.0
2013-01-10,13.489999771118164,118.53,167.7715657,0.06,1.91,4.94,98.1736,231.679,8.0
2013-01-11,13.359999656677246,119.14,167.7715657,0.07,1.91,4.93,98.1736,231.679,8.0
2013-01-14,13.520000457763672,117.19,167.7715657,0.08,1.91,4.91,98.1736,231.679,8.0
2013-01-15,13.550000190734863,120.9,167.7715657,0.09,1.91,4.96,98.1736,231.679,8.0
2013-01-16,13.420000076293945,120.13,167.7715657,0.08,1.91,4.95,98.1736,231.679,8.0
2013-01-17,13.569999694824219,120.53,167.7715657,0.07,1.91,4.88,98.1736,231.679,8.0
2013-01-18,12.460000038146973,124.79,167.7715657,0.08,1.91,4.89,98.1736,231.679,8.0
2013-01-22,12.430000305175781,126.73,167.7715657,0.08,1.91,4.88,98.1736,231.679,8.0
2013-01-23,12.460000038146973,126.58,167.7715657,0.08,1.91,4.85,98.1736,231.679,8.0
2013-01-24,12.6899995803833,125.47,167.7715657,0.08,1.91,4.82,98.1736,231.679,8.0
2013-01-25,12.890000343322754,124.71,167.7715657,0.08,1.91,4.73,98.1736,231.679,8.0
2013-01-28,13.569999694824219,122.95,167.7715657,0.07,1.91,4.72,98.1736,231.679,8.0
2013-01-29,13.3100004196167,123.95,167.7715657,0.07,1.91,4.78,98.1736,231.679,8.0
2013-01-30,14.319999694824219,121.92,167.7715657,0.07,1.91,4.84,98.1736,231.679,8.0
2013-01-31,14.279999732971191,121.64,167.7715657,0.07,1.91,4.95,98.1736,231.679,8.0
2013-02-01,12.899999618530273,122.55,125.4416848,0.06,1.98,4.94,98.6434,232.937,7.7
2013-02-04,14.670000076293945,122.6,125.4416848,0.07,1.98,5.01,98.6434,232.937,7.7
2013-02-05,13.720000267028809,123.22,125.4416848,0.07,1.98,5.01,98.6434,232.937,7.7
2013-02-06,13.40999984741211,122.45,125.4416848,0.07,1.98,5.04,98.6434,232.937,7.7
2013-02-07,13.5,125.35,125.4416848,0.07,1.98,5.08,98.6434,232.937,7.7
2013-02-08,13.020000457763672,125.67,125.4416848,0.07,1.98,5.08,98.6434,232.937,7.7
2013-02-11,12.9399995803833,125.53,125.4416848,0.09,1.98,5.06,98.6434,232.937,7.7
2013-02-12,12.640000343322754,126.12,125.4416848,0.09,1.98,5.04,98.6434,232.937,7.7
2013-02-13,12.979999542236328,126.68,125.4416848,0.1,1.98,4.97,98.6434,232.937,7.7
2013-02-14,12.65999984741211,127.19,125.4416848,0.11,1.98,4.97,98.6434,232.937,7.7
2013-02-15,12.460000038146973,130.46,125.4416848,0.1,1.98,4.96,98.6434,232.937,7.7
2013-02-19,12.3100004196167,130.15,125.4416848,0.12,1.98,4.92,98.6434,232.937,7.7
2013-02-20,14.680000305175781,124.47,125.4416848,0.12,1.98,4.92,98.6434,232.937,7.7
2013-02-21,15.220000267028809,122.58,125.4416848,0.13,1.98,4.99,98.6434,232.937,7.7
2013-02-22,14.170000076293945,125.37,125.4416848,0.13,1.98,4.97,98.6434,232.937,7.7
2013-02-25,18.989999771118164,121.5,125.4416848,0.12,1.98,4.97,98.6434,232.937,7.7
2013-02-26,16.8700008392334,122.92,125.4416848,0.14,1.98,5.02,98.6434,232.937,7.7
2013-02-27,14.729999542236328,124.96,125.4416848,0.11,1.98,4.98,98.6434,232.937,7.7
2013-02-28,15.510000228881836,126.86,125.4416848,0.11,1.98,4.98,98.6434,232.937,7.7
2013-03-01,15.359999656677246,128.19,141.4432827,0.11,1.96,5.0,99.047,232.282,7.5
2013-03-04,14.010000228881836,128.65,141.4432827,0.11,1.96,4.98,99.047,232.282,7.5
2013-03-05,13.479999542236328,126.62,141.4432827,0.08,1.96,4.92,99.047,232.282,7.5
2013-03-06,13.529999732971191,124.73,141.4432827,0.1,1.96,4.88,99.047,232.282,7.5
2013-03-07,13.0600004196167,125.28,141.4432827,0.1,1.96,4.81,99.047,232.282,7.5
2013-03-08,12.59000015258789,124.46,141.4432827,0.1,1.96,4.76,99.047,232.282,7.5
2013-03-11,11.5600004196167,125.21,141.4432827,0.1,1.96,4.75,99.047,232.282,7.5
2013-03-12,12.270000457763672,128.66,141.4432827,0.1,1.96,4.76,99.047,232.282,7.5
2013-03-13,11.829999923706055,127.13,141.4432827,0.09,1.96,4.75,99.047,232.282,7.5
2013-03-14,11.300000190734863,128.96,141.4432827,0.1,1.96,4.71,99.047,232.282,7.5
2013-03-15,11.300000190734863,129.12,141.4432827,0.09,1.96,4.72,99.047,232.282,7.5
2013-03-18,13.359999656677246,126.17,141.4432827,0.07,1.96,4.77,99.047,232.282,7.5
2013-03-19,14.390000343322754,127.08,141.4432827,0.07,1.96,4.78,99.047,232.282,7.5
2013-03-20,12.670000076293945,123.73,141.4432827,0.07,1.96,4.76,99.047,232.282,7.5
2013-03-21,13.989999771118164,121.69,141.4432827,0.07,1.96,4.76,99.047,232.282,7.5
2013-03-22,13.569999694824219,122.18,141.4432827,0.07,1.96,4.78,99.047,232.282,7.5
2013-03-25,13.739999771118164,122.03,141.4432827,0.08,1.96,4.75,99.047,232.282,7.5
2013-03-26,12.770000457763672,122.47,141.4432827,0.07,1.96,4.78,99.047,232.282,7.5
2013-03-27,13.149999618530273,121.99,141.4432827,0.09,1.96,4.81,99.047,232.282,7.5
2013-03-28,12.699999809265137,122.93,141.4432827,0.07,1.96,4.8,99.047,232.282,7.5
2013-04-01,13.579999923706055,121.21,133.4705953,0.08,1.76,4.87,98.9445,231.797,7.6
2013-04-02,12.779999732971191,122.84,133.4705953,0.07,1.76,4.84,98.9445,231.797,7.6
2013-04-03,14.210000038146973,120.92,133.4705953,0.06,1.76,4.87,98.9445,231.797,7.6
2013-04-04,13.890000343322754,120.79,133.4705953,0.07,1.76,4.89,98.9445,231.797,7.6
2013-04-05,13.920000076293945,118.34,133.4705953,0.07,1.76,4.95,98.9445,231.797,7.6
2013-04-08,13.1899995803833,119.21,133.4705953,0.07,1.76,4.9,98.9445,231.797,7.6
2013-04-09,12.84000015258789,118.63,133.4705953,0.06,1.76,4.87,98.9445,231.797,7.6
2013-04-10,12.359999656677246,118.34,133.4705953,0.07,1.76,4.78,98.9445,231.797,7.6
2013-04-11,12.239999771118164,117.24,133.4705953,0.07,1.76,4.73,98.9445,231.797,7.6
2013-04-12,12.0600004196167,117.84,133.4705953,0.06,1.76,4.75,98.9445,231.797,7.6
2013-04-15,17.270000457763672,119.92,133.4705953,0.06,1.76,4.79,98.9445,231.797,7.6
2013-04-16,13.960000038146973,124.1,133.4705953,0.06,1.76,4.78,98.9445,231.797,7.6
2013-04-17,16.510000228881836,120.7,133.4705953,0.06,1.76,4.8,98.9445,231.797,7.6
2013-04-18,17.559999465942383,121.28,133.4705953,0.05,1.76,4.8,98.9445,231.797,7.6
2013-04-19,14.970000267028809,122.61,133.4705953,0.05,1.76,4.78,98.9445,231.797,7.6
2013-04-22,14.390000343322754,120.52,133.4705953,0.05,1.76,4.75,98.9445,231.797,7.6
2013-04-23,13.479999542236328,121.56,133.4705953,0.05,1.76,4.71,98.9445,231.797,7.6
2013-04-24,13.609999656677246,119.84,133.4705953,0.06,1.76,4.66,98.9445,231.797,7.6
2013-04-25,13.619999885559082,119.83,133.4705953,0.05,1.76,4.61,98.9445,231.797,7.6
2013-04-26,13.609999656677246,118.86,133.4705953,0.05,1.76,4.6,98.9445,231.797,7.6
2013-04-29,13.710000038146973,118.85,133.4705953,0.05,1.76,4.53,98.9445,231.797,7.6
2013-04-30,13.520000457763672,119.05,133.4705953,0.05,1.76,4.55,98.9445,231.797,7.6
2013-05-01,14.489999771118164,118.05,106.1854923,0.06,1.93,4.5,99.0383,231.893,7.5
2013-05-02,13.59000015258789,117.95,106.1854923,0.05,1.93,4.45,99.0383,231.893,7.5
2013-05-03,12.850000381469727,118.18,106.1854923,0.05,1.93,4.33,99.0383,231.893,7.5
2013-05-06,12.65999984741211,116.93,106.1854923,0.04,1.93,4.3,99.0383,231.893,7.5
2013-05-07,12.829999923706055,119.76,106.1854923,0.04,1.93,4.24,99.0383,231.893,7.5
2013-05-08,12.65999984741211,117.35,106.1854923,0.04,1.93,4.24,99.0383,231.893,7.5
2013-05-09,13.130000114440918,119.08,106.1854923,0.04,1.93,4.23,99.0383,231.893,7.5
2013-05-10,12.59000015258789,117.97,106.1854923,0.04,1.93,4.23,99.0383,231.893,7.5
2013-05-13,12.550000190734863,119.16,106.1854923,0.05,1.93,4.35,99.0383,231.893,7.5
2013-05-14,12.770000457763672,116.16,106.1854923,0.05,1.93,4.35,99.0383,231.893,7.5
2013-05-15,12.8100004196167,119.41,106.1854923,0.04,1.93,4.36,99.0383,231.893,7.5
2013-05-16,13.069999694824219,121.22,106.1854923,0.03,1.93,4.42,99.0383,231.893,7.5
2013-05-17,12.449999809265137,127.85,106.1854923,0.04,1.93,4.37,99.0383,231.893,7.5
2013-05-20,13.020000457763672,117.67,106.1854923,0.05,1.93,4.34,99.0383,231.893,7.5
2013-05-21,13.369999885559082,117.08,106.1854923,0.04,1.93,4.35,99.0383,231.893,7.5
2013-05-22,13.819999694824219,117.16,106.1854923,0.04,1.93,4.27,99.0383,231.893,7.5
2013-05-23,14.069999694824219,116.92,106.1854923,0.05,1.93,4.42,99.0383,231.893,7.5
2013-05-24,13.989999771118164,118.17,106.1854923,0.04,1.93,4.45,99.0383,231.893,7.5
2013-05-28,14.479999542236328,112.47,106.1854923,0.05,1.93,4.35,99.0383,231.893,7.5
2013-05-29,14.829999923706055,116.2,106.1854923,0.05,1.93,4.55,99.0383,231.893,7.5
2013-05-30,14.529999732971191,117.75,106.1854923,0.04,1.93,4.54,99.0383,231.893,7.5
2013-05-31,16.299999237060547,119.51,106.1854923,0.04,1.93,4.62,99.0383,231.893,7.5
2013-06-03,16.280000686645508,119.16,119.3632891,0.05,2.3,4.76,99.2221,232.445,7.5
2013-06-04,16.270000457763672,116.87,119.3632891,0.04,2.3,4.79,99.2221,232.445,7.5
2013-06-05,17.5,116.57,119.3632891,0.05,2.3,5.03,99.2221,232.445,7.5
2013-06-06,16.6299991607666,117.64,119.3632891,0.05,2.3,5.08,99.2221,232.445,7.5
2013-06-07,15.140000343322754,116.2,119.3632891,0.04,2.3,4.89,99.2221,232.445,7.5
2013-06-10,15.4399995803833,116.2,119.3632891,0.05,2.3,4.86,99.2221,232.445,7.5
2013-06-11,17.06999969482422,116.98,119.3632891,0.05,2.3,5.08,99.2221,232.445,7.5
2013-06-12,18.59000015258789,115.56,119.3632891,0.05,2.3,5.02,99.2221,232.445,7.5
2013-06-13,16.40999984741211,117.28,119.3632891,0.05,2.3,5.11,99.2221,232.445,7.5
2013-06-14,17.149999618530273,116.29,119.3632891,0.05,2.3,5.04,99.2221,232.445,7.5
2013-06-17,16.799999237060547,116.74,119.3632891,0.05,2.3,4.97,99.2221,232.445,7.5
2013-06-18,16.610000610351562,118.7,119.3632891,0.05,2.3,4.96,99.2221,232.445,7.5
2013-06-19,16.639999389648438,117.84,119.3632891,0.05,2.3,4.85,99.2221,232.445,7.5
2013-06-20,20.489999771118164,117.52,119.3632891,0.05,2.3,5.12,99.2221,232.445,7.5
2013-06-21,18.899999618530273,117.36,119.3632891,0.05,2.3,5.09,99.2221,232.445,7.5
2013-06-24,20.110000610351562,116.08,119.3632891,0.06,2.3,5.34,99.2221,232.445,7.5
2013-06-25,18.469999313354492,115.23,119.3632891,0.06,2.3,5.34,99.2221,232.445,7.5
2013-06-26,17.209999084472656,115.81,119.3632891,0.06,2.3,5.29,99.2221,232.445,7.5
2013-06-27,16.860000610351562,116.01,119.3632891,0.06,2.3,5.23,99.2221,232.445,7.5
2013-06-28,16.860000610351562,116.53,119.3632891,0.04,2.3,5.16,99.2221,232.445,7.5
2013-07-01,16.3700008392334,114.85,108.3023736,0.04,2.58,5.17,98.8987,232.9,7.3
2013-07-02,16.440000534057617,115.22,108.3023736,0.03,2.58,5.15,98.8987,232.9,7.3
2013-07-03,16.200000762939453,113.13,108.3023736,0.05,2.58,5.15,98.8987,232.9,7.3
2013-07-05,14.890000343322754,117.12,108.3023736,0.04,2.58,5.04,98.8987,232.9,7.3
2013-07-08,14.779999732971191,117.13,108.3023736,0.05,2.58,5.11,98.8987,232.9,7.3
2013-07-09,14.350000381469727,115.19,108.3023736,0.04,2.58,5.04,98.8987,232.9,7.3
2013-07-10,14.210000038146973,117.08,108.3023736,0.04,2.58,4.98,98.8987,232.9,7.3
2013-07-11,14.010000228881836,115.53,108.3023736,0.04,2.58,4.9,98.8987,232.9,7.3
2013-07-12,13.84000015258789,113.27,108.3023736,0.04,2.58,4.8,98.8987,232.9,7.3
2013-07-15,13.789999961853027,114.42,108.3023736,0.04,2.58,4.77,98.8987,232.9,7.3
2013-07-16,14.420000076293945,115.26,108.3023736,0.03,2.58,4.72,98.8987,232.9,7.3
2013-07-17,13.779999732971191,115.27,108.3023736,0.03,2.58,4.68,98.8987,232.9,7.3
2013-07-18,13.770000457763672,115.58,108.3023736,0.03,2.58,4.57,98.8987,232.9,7.3
2013-07-19,12.539999961853027,113.07,108.3023736,0.03,2.58,4.56,98.8987,232.9,7.3
2013-07-22,12.289999961853027,112.9,108.3023736,0.04,2.58,4.53,98.8987,232.9,7.3
2013-07-23,12.65999984741211,113.14,108.3023736,0.02,2.58,4.5,98.8987,232.9,7.3
2013-07-24,13.180000305175781,118.72,108.3023736,0.03,2.58,4.55,98.8987,232.9,7.3
2013-07-25,12.970000267028809,117.85,108.3023736,0.02,2.58,4.65,98.8987,232.9,7.3
2013-07-26,12.720000267028809,118.23,108.3023736,0.03,2.58,4.71,98.8987,232.9,7.3
2013-07-29,13.390000343322754,118.93,108.3023736,0.03,2.58,4.69,98.8987,232.9,7.3
2013-07-30,13.390000343322754,119.39,108.3023736,0.04,2.58,4.66,98.8987,232.9,7.3
2013-07-31,13.449999809265137,117.85,108.3023736,0.04,2.58,4.71,98.8987,232.9,7.3
2013-08-01,12.9399995803833,115.06,118.2673132,0.04,2.74,4.63,99.4897,233.456,7.2
2013-08-02,11.979999542236328,116.89,118.2673132,0.04,2.74,4.74,99.4897,233.456,7.2
2013-08-05,11.84000015258789,116.53,118.2673132,0.05,2.74,4.74,99.4897,233.456,7.2
2013-08-06,12.720000267028809,119.09,118.2673132,0.04,2.74,4.76,99.4897,233.456,7.2
2013-08-07,12.979999542236328,118.31,118.2673132,0.05,2.74,4.81,99.4897,233.456,7.2
2013-08-08,12.729999542236328,118.47,118.2673132,0.05,2.74,4.8,99.4897,233.456,7.2
2013-08-09,13.40999984741211,122.3,118.2673132,0.05,2.74,4.8,99.4897,233.456,7.2
2013-08-12,12.8100004196167,115.44,118.2673132,0.06,2.74,4.78,99.4897,233.456,7.2
2013-08-13,12.3100004196167,115.81,118.2673132,0.06,2.74,4.72,99.4897,233.456,7.2
2013-08-14,13.039999961853027,119.33,118.2673132,0.05,2.74,4.69,99.4897,233.456,7.2
2013-08-15,14.729999542236328,115.82,118.2673132,0.05,2.74,4.74,99.4897,233.456,7.2
2013-08-16,14.369999885559082,117.21,118.2673132,0.05,2.74,4.7,99.4897,233.456,7.2
2013-08-19,15.100000381469727,118.15,118.2673132,0.06,2.74,4.71,99.4897,233.456,7.2
2013-08-20,14.90999984741211,118.07,118.2673132,0.04,2.74,4.8,99.4897,233.456,7.2
2013-08-21,15.9399995803833,117.17,118.2673132,0.04,2.74,4.77,99.4897,233.456,7.2
2013-08-22,14.760000228881836,119.21,118.2673132,0.03,2.74,4.73,99.4897,233.456,7.2
2013-08-23,13.979999542236328,120.13,118.2673132,0.03,2.74,4.75,99.4897,233.456,7.2
2013-08-26,14.989999771118164,118.69,118.2673132,0.04,2.74,4.75,99.4897,233.456,7.2
2013-08-27,16.770000457763672,118.07,118.2673132,0.05,2.74,4.82,99.4897,233.456,7.2
2013-08-28,16.489999771118164,117.51,118.2673132,0.03,2.74,4.77,99.4897,233.456,7.2
2013-08-29,16.809999465942383,117.21,118.2673132,0.02,2.74,4.76,99.4897,233.456,7.2
2013-08-30,17.010000228881836,117.48,118.2673132,0.03,2.74,4.76,99.4897,233.456,7.2
2013-09-03,16.610000610351562,116.72,132.5801733,0.02,2.81,4.69,100.021,233.544,7.2
2013-09-04,15.880000114440918,116.97,132.5801733,0.02,2.81,4.64,100.021,233.544,7.2
2013-09-05,15.770000457763672,117.37,132.5801733,0.02,2.81,4.59,100.021,233.544,7.2
2013-09-06,15.850000381469727,118.67,132.5801733,0.02,2.81,4.63,100.021,233.544,7.2
2013-09-09,15.630000114440918,119.0,132.5801733,0.02,2.81,4.66,100.021,233.544,7.2
2013-09-10,14.529999732971191,119.94,132.5801733,0.02,2.81,4.6,100.021,233.544,7.2
2013-09-11,13.819999694824219,120.68,132.5801733,0.02,2.81,4.63,100.021,233.544,7.2
2013-09-12,14.289999961853027,119.67,132.5801733,0.01,2.81,4.61,100.021,233.544,7.2
2013-09-13,14.15999984741211,120.12,132.5801733,0.01,2.81,4.6,100.021,233.544,7.2
2013-09-16,14.380000114440918,118.84,132.5801733,0.02,2.81,4.54,100.021,233.544,7.2
2013-09-17,14.529999732971191,121.59,132.5801733,0.01,2.81,4.59,100.021,233.544,7.2
2013-09-18,13.59000015258789,114.22,132.5801733,0.01,2.81,4.67,100.021,233.544,7.2
2013-09-19,13.15999984741211,115.69,132.5801733,0.01,2.81,4.51,100.021,233.544,7.2
2013-09-20,13.119999885559082,115.87,132.5801733,0.01,2.81,4.54,100.021,233.544,7.2
2013-09-23,14.3100004196167,119.08,132.5801733,0.02,2.81,4.6,100.021,233.544,7.2
2013-09-24,14.079999923706055,119.31,132.5801733,0.02,2.81,4.65,100.021,233.544,7.2
2013-09-25,14.010000228881836,117.45,132.5801733,0.02,2.81,4.7,100.021,233.544,7.2
2013-09-26,14.0600004196167,122.03,132.5801733,0.0,2.81,4.69,100.021,233.544,7.2
2013-09-27,15.460000038146973,124.48,132.5801733,0.02,2.81,4.75,100.021,233.544,7.2
2013-09-30,16.600000381469727,123.46,132.5801733,0.02,2.81,4.83,100.021,233.544,7.2
2013-10-01,15.539999961853027,123.74,158.5994635,0.02,2.62,4.78,99.9037,233.669,7.2
2013-10-02,16.600000381469727,123.52,158.5994635,0.02,2.62,4.78,99.9037,233.669,7.2
2013-10-03,17.670000076293945,122.31,158.5994635,0.03,2.62,4.75,99.9037,233.669,7.2
2013-10-04,16.739999771118164,123.98,158.5994635,0.03,2.62,4.7,99.9037,233.669,7.2
2013-10-07,19.40999984741211,123.23,158.5994635,0.03,2.62,4.69,99.9037,233.669,7.2
2013-10-08,20.34000015258789,120.72,158.5994635,0.05,2.62,4.68,99.9037,233.669,7.2
2013-10-09,19.600000381469727,122.62,158.5994635,0.05,2.62,4.67,99.9037,233.669,7.2
2013-10-10,16.479999542236328,120.25,158.5994635,0.05,2.62,4.61,99.9037,233.669,7.2
2013-10-11,15.720000267028809,130.97,158.5994635,0.08,2.62,4.62,99.9037,233.669,7.2
2013-10-14,16.06999969482422,129.14,158.5994635,0.08,2.62,4.6,99.9037,233.669,7.2
2013-10-15,18.65999984741211,131.01,158.5994635,0.14,2.62,4.54,99.9037,233.669,7.2
2013-10-16,14.710000038146973,125.24,158.5994635,0.1,2.62,4.55,99.9037,233.669,7.2
2013-10-17,13.479999542236328,126.68,158.5994635,0.05,2.62,4.53,99.9037,233.669,7.2
2013-10-18,13.039999961853027,131.35,158.5994635,0.04,2.62,4.46,99.9037,233.669,7.2
2013-10-21,13.15999984741211,130.67,158.5994635,0.04,2.62,4.41,99.9037,233.669,7.2
2013-10-22,13.329999923706055,129.17,158.5994635,0.04,2.62,4.44,99.9037,233.669,7.2
2013-10-23,13.420000076293945,134.47,158.5994635,0.04,2.62,4.44,99.9037,233.669,7.2
2013-10-24,13.199999809265137,135.42,158.5994635,0.03,2.62,4.4,99.9037,233.669,7.2
2013-10-25,13.09000015258789,135.06,158.5994635,0.04,2.62,4.42,99.9037,233.669,7.2
2013-10-28,13.3100004196167,133.27,158.5994635,0.04,2.62,4.44,99.9037,233.669,7.2
2013-10-29,13.40999984741211,127.58,158.5994635,0.04,2.62,4.45,99.9037,233.669,7.2
2013-10-30,13.649999618530273,127.95,158.5994635,0.04,2.62,4.43,99.9037,233.669,7.2
2013-10-31,13.75,132.33,158.5994635,0.04,2.62,4.36,99.9037,233.669,7.2
2013-11-01,13.279999732971191,129.84,96.2911384,0.04,2.72,4.31,100.1582,234.1,6.9
2013-11-04,12.930000305175781,125.57,96.2911384,0.05,2.72,4.33,100.1582,234.1,6.9
2013-11-05,13.270000457763672,122.98,96.2911384,0.05,2.72,4.33,100.1582,234.1,6.9
2013-11-06,12.670000076293945,118.69,96.2911384,0.05,2.72,4.35,100.1582,234.1,6.9
2013-11-07,13.90999984741211,123.83,96.2911384,0.05,2.72,4.34,100.1582,234.1,6.9
2013-11-08,12.899999618530273,126.37,96.2911384,0.06,2.72,4.38,100.1582,234.1,6.9
2013-11-11,12.529999732971191,125.55,96.2911384,0.06,2.72,4.38,100.1582,234.1,6.9
2013-11-12,12.819999694824219,129.66,96.2911384,0.08,2.72,4.35,100.1582,234.1,6.9
2013-11-13,12.520000457763672,131.01,96.2911384,0.08,2.72,4.42,100.1582,234.1,6.9
2013-11-14,12.369999885559082,133.03,96.2911384,0.08,2.72,4.41,100.1582,234.1,6.9
2013-11-15,12.1899995803833,133.46,96.2911384,0.08,2.72,4.38,100.1582,234.1,6.9
2013-11-18,13.100000381469727,137.06,96.2911384,0.09,2.72,4.35,100.1582,234.1,6.9
2013-11-19,13.390000343322754,133.62,96.2911384,0.08,2.72,4.31,100.1582,234.1,6.9
2013-11-20,13.399999618530273,133.25,96.2911384,0.08,2.72,4.29,100.1582,234.1,6.9
2013-11-21,12.65999984741211,124.63,96.2911384,0.07,2.72,4.32,100.1582,234.1,6.9
2013-11-22,12.260000228881836,133.76,96.2911384,0.07,2.72,4.3,100.1582,234.1,6.9
2013-11-25,12.789999961853027,134.23,96.2911384,0.08,2.72,4.27,100.1582,234.1,6.9
2013-11-26,12.8100004196167,133.64,96.2911384,0.07,2.72,4.27,100.1582,234.1,6.9
2013-11-27,12.979999542236328,133.82,96.2911384,0.07,2.72,4.24,100.1582,234.1,6.9
2013-11-29,13.699999809265137,130.82,96.2911384,0.06,2.72,4.23,100.1582,234.1,6.9
2013-12-02,14.229999542236328,131.64,119.2405482,0.05,2.9,4.19,100.374,234.719,6.7
2013-12-03,14.550000190734863,132.38,119.2405482,0.06,2.9,4.22,100.374,234.719,6.7
2013-12-04,14.699999809265137,131.63,119.2405482,0.06,2.9,4.19,100.374,234.719,6.7
2013-12-05,15.079999923706055,128.01,119.2405482,0.06,2.9,4.16,100.374,234.719,6.7
2013-12-06,13.789999961853027,132.32,119.2405482,0.06,2.9,4.13,100.374,234.719,6.7
2013-12-09,13.489999771118164,126.09,119.2405482,0.07,2.9,4.11,100.374,234.719,6.7
2013-12-10,13.90999984741211,126.68,119.2405482,0.07,2.9,4.15,100.374,234.719,6.7
2013-12-11,15.420000076293945,126.74,119.2405482,0.07,2.9,4.11,100.374,234.719,6.7
2013-12-12,15.539999961853027,125.09,119.2405482,0.07,2.9,4.11,100.374,234.719,6.7
2013-12-13,15.760000228881836,126.22,119.2405482,0.07,2.9,4.12,100.374,234.719,6.7
2013-12-16,16.030000686645508,128.21,119.2405482,0.07,2.9,4.09,100.374,234.719,6.7
2013-12-17,16.209999084472656,128.75,119.2405482,0.07,2.9,4.15,100.374,234.719,6.7
2013-12-18,13.800000190734863,135.58,119.2405482,0.07,2.9,4.14,100.374,234.719,6.7
2013-12-19,14.149999618530273,137.86,119.2405482,0.06,2.9,4.07,100.374,234.719,6.7
2013-12-20,13.789999961853027,143.2,119.2405482,0.07,2.9,4.04,100.374,234.719,6.7
2013-12-23,13.039999961853027,138.11,119.2405482,0.07,2.9,4.0,100.374,234.719,6.7
2013-12-24,12.479999542236328,137.88,119.2405482,0.07,2.9,3.96,100.374,234.719,6.7
2013-12-26,12.329999923706055,136.65,119.2405482,0.07,2.9,3.96,100.374,234.719,6.7
2013-12-27,12.460000038146973,136.72,119.2405482,0.07,2.9,3.96,100.374,234.719,6.7
2013-12-30,13.5600004196167,134.36,119.2405482,0.07,2.9,3.97,100.374,234.719,6.7
2013-12-31,13.720000267028809,133.63,119.2405482,0.07,2.9,4.0,100.374,234.719,6.7
2014-01-02,14.229999542236328,133.73,110.9289926,0.07,2.86,4.0,99.9899,235.288,6.6
2014-01-03,13.760000228881836,134.46,110.9289926,0.07,2.86,3.98,99.9899,235.288,6.6
2014-01-06,13.550000190734863,131.99,110.9289926,0.05,2.86,3.96,99.9899,235.288,6.6
2014-01-07,12.920000076293945,129.1,110.9289926,0.04,2.86,3.92,99.9899,235.288,6.6
2014-01-08,12.869999885559082,129.46,110.9289926,0.05,2.86,3.87,99.9899,235.288,6.6
2014-01-09,12.890000343322754,130.87,110.9289926,0.04,2.86,3.88,99.9899,235.288,6.6
2014-01-10,12.140000343322754,126.15,110.9289926,0.05,2.86,3.95,99.9899,235.288,6.6
2014-01-13,13.279999732971191,130.59,110.9289926,0.03,2.86,3.97,99.9899,235.288,6.6
2014-01-14,12.279999732971191,133.43,110.9289926,0.04,2.86,3.92,99.9899,235.288,6.6
2014-01-15,12.279999732971191,132.69,110.9289926,0.04,2.86,3.87,99.9899,235.288,6.6
2014-01-16,12.529999732971191,136.35,110.9289926,0.04,2.86,3.88,99.9899,235.288,6.6
2014-01-17,12.4399995803833,139.62,110.9289926,0.05,2.86,3.88,99.9899,235.288,6.6
2014-01-21,12.869999885559082,138.77,110.9289926,0.04,2.86,3.86,99.9899,235.288,6.6
2014-01-22,12.84000015258789,138.92,110.9289926,0.04,2.86,3.82,99.9899,235.288,6.6
2014-01-23,13.770000457763672,135.71,110.9289926,0.04,2.86,3.92,99.9899,235.288,6.6
2014-01-24,18.139999389648438,131.61,110.9289926,0.04,2.86,4.08,99.9899,235.288,6.6
2014-01-27,17.420000076293945,128.73,110.9289926,0.05,2.86,4.09,99.9899,235.288,6.6
2014-01-28,15.800000190734863,128.3,110.9289926,0.05,2.86,4.08,99.9899,235.288,6.6
2014-01-29,17.350000381469727,126.71,110.9289926,0.04,2.86,4.15,99.9899,235.288,6.6
2014-01-30,17.290000915527344,127.91,110.9289926,0.02,2.86,4.12,99.9899,235.288,6.6
2014-01-31,18.40999984741211,128.37,110.9289926,0.02,2.86,4.21,99.9899,235.288,6.6
2014-02-03,21.440000534057617,126.17,98.14128831,0.05,2.71,4.28,100.7471,235.547,6.7
2014-02-04,19.110000610351562,127.26,98.14128831,0.06,2.71,4.31,100.7471,235.547,6.7
