Date,Close,SMA_20,EMA_20,MACD,MACD_Signal,MACD_Hist,RSI,ROC,BB_Width,ATR,OBV
2010-01-04,58.46722412109375,,,,,,,,,0.0,2829100
2010-01-05,58.84486389160156,,,,,,,,,0.0,5670700
2010-01-06,58.057125091552734,,,,,,,,,0.0,1571100
2010-01-07,58.154781341552734,,,,,,,,,0.0,4364300
2010-01-08,58.12873077392578,,,,,,,,,0.0,1453600
2010-01-11,57.809696197509766,,,,,,,,,0.0,-727700
2010-01-12,58.79927062988281,,,,,,,,,0.0,3593500
2010-01-13,58.11573028564453,,,,,,,,,0.0,-1161500
2010-01-14,58.929500579833984,,,,,,,,,0.0,3027300
2010-01-15,59.294044494628906,,,,,,,,,0.0,7170100
2010-01-19,59.124778747558594,,,,,,,,,0.0,4674100
2010-01-20,59.72370910644531,,,,,,,,,0.0,7474600
2010-01-21,59.997135162353516,,,,,,,2.6166986106456966,,0.0,11837700
2010-01-22,59.8929443359375,,,,,,66.31087787040528,1.781090778401004,,0.5761489554554708,8170800
2010-01-25,59.619537353515625,,,,,,61.310501695614555,2.6911636762913367,,0.5587097804108704,5751300
2010-01-26,59.63906478881836,,,,,,61.533611983817224,2.5522982169740795,,0.556002676175306,8889400
2010-01-27,59.60651779174805,,,,,,60.90321070125978,2.5422661017142687,,0.5497684401739431,5563700
2010-01-28,59.573974609375,,,,,,60.23868173360161,3.051872830878556,,0.5402597186747791,2505500
2010-01-29,60.09477615356445,,,,,,66.53225273460234,2.203268016428833,,0.5532855983525281,7436100
2010-02-01,59.549285888671875,59.07113456726074,59.256782245830806,,,,56.45310876974171,2.466725611088903,4.840662841715033,0.557395223757518,3837600
2010-02-02,59.7191047668457,59.13372859954834,59.30081296211794,,,,58.55793595375076,1.3399132509904994,4.8300469278344655,0.5367137553710498,6885100
2010-02-03,59.026588439941406,59.142814826965335,59.27469634095827,,,,48.30437948208904,-0.4510673153890307,4.811841686723405,0.5515757978834125,1541400
2010-02-04,59.9608268737793,59.23799991607666,59.34004210598885,,,,58.78826100368069,1.4140401772839202,4.637310996328155,0.580775487148527,7636400
2010-02-05,60.09156799316406,59.334839248657225,59.41161600000554,,,,60.01049274202242,0.6159344290943429,4.4718711122196915,0.5957562362979206,14512200
2010-02-08,60.16993713378906,59.43689956665039,59.48383706036587,,,,60.76170100678068,0.2880170377601215,4.212161589479786,0.5765347532067876,17898200
2010-02-09,59.568878173828125,59.52485866546631,59.49193621402894,0.307032055118043,,,52.600389753762244,-0.5410756904714833,3.37662232344709,0.5857520459157842,13108200
2010-02-10,59.00050735473633,59.53492050170898,59.44513346552488,0.23025266540638256,,,46.271301987646844,-1.0383005743716898,3.2902011463703,0.6092437770091647,8040200
2010-02-11,58.68033218383789,59.563150596618655,59.372295248221356,0.14193287162436974,,,43.123504637869466,-1.6075580802202991,2.8079137539781946,0.6091287432195838,2952700
2010-02-12,58.92207336425781,59.56277923583984,59.32941697355816,0.09040318010074344,,,46.10472064626477,-1.148271116728428,2.811729189013977,0.5936195328825008,5786500
2010-02-16,59.03312683105469,59.549733352661136,59.3011988647483,0.05785964500361729,,,47.466978017726134,-0.9078591480031966,2.8933633824211498,0.5843502645030291,8227400
2010-02-17,58.360252380371094,59.51150703430176,59.21158491385523,-0.02197339018402289,,,40.74669678615143,-2.886313726772203,3.3323189161031395,0.6023396844287786,3859200
2010-02-18,58.12504959106445,59.43157405853272,59.108105359303735,-0.10303284664114898,,,38.68496942065819,-2.391693328229073,3.8854375892551953,0.6055137177413737,-1262600
2010-02-19,58.43862533569336,59.353648567199706,59.04434535705513,-0.14035221498740924,,,42.837695049425434,-2.1441705064929715,4.046369635177177,0.590728439682681,2239900
2010-02-22,58.196922302246094,59.26884746551514,58.96363839945427,-0.1872727345651768,0.0039256420653062465,-0.19119837663048303,40.557550754622504,-1.4055803657693757,4.29852006354758,0.5732646329223046,-1142700
2010-02-23,59.105045318603516,59.24312286376953,58.97710572508753,-0.14945680148145613,-0.026750846644046228,-0.1227059548374099,51.09103349088734,-1.4272344125227736,4.271298492969021,0.6004496295497778,4331800
2010-02-24,59.24877166748047,59.22360820770264,59.0029786719821,-0.10666037249997373,-0.04273275181523173,-0.063927620684742,52.52492837216344,-1.4025201102748213,4.2286102667198096,0.5902257753950997,8755000
2010-02-25,59.58185958862305,59.222375297546385,59.05811018785266,-0.045343787736726426,-0.04325495899953067,-0.0020888287371957567,55.761855383697174,-0.9773610762770342,4.223758250891149,0.5760588202046376,12462700
2010-02-26,59.8890266418457,59.238127899169925,59.13724508823296,0.02771636454554738,-0.02906069429051506,0.05677705883606244,58.56735593216457,0.5374424998962578,4.307050172382484,0.5750516173685771,16811800
2010-03-01,59.86278533935547,59.226528358459475,59.206344159768435,0.08254804531396331,-0.006738946369619386,0.0892869916835827,58.227622760894725,1.4614755419555223,4.215218784993489,0.5606599848592432,14396600
2010-03-02,59.784149169921875,59.23827152252197,59.26137320835448,0.11829365011714543,0.01826757292773358,0.10002607718941185,57.157636398900145,1.8810680597817147,4.269205591070354,0.5505727547206889,12136000
2010-03-03,59.63336944580078,59.233984756469724,59.2968014214446,0.13292337788072928,0.04119873391833272,0.09172464396239656,55.06807862066992,1.2071810120219593,4.24931610129217,0.535591959568177,9979900
2010-03-04,59.947975158691406,59.28005409240723,59.358817967849056,0.16796737099868153,0.06655246133440249,0.10141490966427905,58.478887957011324,1.549720261735243,4.3582808440687,0.5371264909444377,12354600
2010-03-05,59.16145706176758,59.24008560180664,59.34002169107939,0.13076714851883509,0.07939539877128901,0.051371749747546075,48.555353699194704,1.3728602065915017,4.233556192912265,0.5619618563309331,8531400
2010-03-08,58.85348892211914,59.178181648254395,59.293685236892706,0.07556419214792953,0.07862915744661712,-0.0030649652986875914,45.31292023682655,1.2532278874247538,4.058402516059043,0.5485010483030088,5681000
2010-03-09,58.866600036621094,59.113014793396,59.25301045591446,0.032498783132147935,0.06940308258372328,-0.03690429945157535,45.47984069602451,0.7323490216775076,3.7792807205449015,0.5374102207432044,8254700
2010-03-10,58.71584701538086,59.070363235473636,59.2018520330065,-0.01363816047637556,0.052794833971703516,-0.06643299444807907,43.82352453819893,0.8916703712263799,3.755713700705856,0.5285168197654265,5038500
2010-03-11,58.932125091552734,59.06694412231445,59.17616375286805,-0.032376965939704405,0.035760473989421934,-0.06813743992912634,46.81603822856542,-0.29256424069833853,3.760200971731366,0.5268115793771352,7659500
2010-03-12,59.29911804199219,59.09788341522217,59.18787368516559,-0.01741360704041739,0.02512565778345407,-0.042539264823871464,51.53394382869019,0.08497454562311554,3.723111683625276,0.532250165878171,10758600
2010-03-15,59.220458984375,59.11280269622803,59.19097704699506,-0.01176652865812855,0.017747220495137547,-0.029513749153266097,50.49990972288221,-0.6065614714668205,3.7159126085956706,0.5143627512806023,8821800
2010-03-16,59.69233322143555,59.14576301574707,59.23872525408463,0.030434301277651343,0.020284636651640306,0.010149664626011037,56.18024117411011,-0.32842981667817334,3.8074237204459296,0.5117957313493632,12754400
2010-03-17,59.947975158691406,59.225149154663086,59.30627286404717,0.08354388894258591,0.032936487109829424,0.050607401832756485,58.929930579547396,0.1423084790542336,3.772352769791599,0.4939642219319809,16235600
2010-03-18,59.75133514404297,59.306463432312015,59.348659747856296,0.10851551470307186,0.04805229262847791,0.060463222074593946,56.01809738339353,-0.05488750167814612,3.430447545034222,0.48068328906467256,13485300
2010-03-19,59.810359954833984,59.375050163269044,59.39263119613989,0.13155206663318353,0.06475224742941904,0.06679981920376449,56.70956195439848,0.2967977672200213,3.2240381196297725,0.4795860651642269,16461600
2010-03-22,59.87588119506836,59.458998107910155,59.43865500556164,0.15332824395743216,0.08246744673502167,0.0708607972224105,57.50816975372989,-0.12026088192670928,2.733670109497211,0.4579693087702947,18913900
2010-03-23,59.59406661987305,59.483449172973636,59.453456111686535,0.14616108635876657,0.09520617465977066,0.05095491169899591,52.98099074887103,0.7312354691565529,2.6828643945536443,0.44632293349818675,16003900
2010-03-24,58.50613784790039,59.446317481994626,59.363235324659286,0.05209379775391909,0.08658369927860035,-0.03448990152468126,39.91695816581278,-0.5901962323395983,3.0301658293298614,0.501982640844057,7954600
2010-03-25,58.13254928588867,59.37385196685791,59.24602713049065,-0.052001242968806594,0.05886671082911897,-0.11086795379792556,36.58121153278655,-1.246973241661259,3.583455502425544,0.508259698389274,-313800
2010-03-26,58.29637145996094,59.294219207763675,59.15558373329734,-0.11989614425898765,0.02311413981149765,-0.1430102840704853,38.98894254765593,-0.7144162551381377,3.824247727554666,0.5014479259315175,3796900
2010-03-29,58.073631286621094,59.20476150512695,59.0525406431377,-0.1894922642911112,-0.01940714100902412,-0.17008512328208708,36.93567018709811,-1.45675012329514,4.119015373651978,0.49558432825267634,551800
2010-03-30,58.257083892822266,59.12840824127197,58.97678285739337,-0.22722528702057332,-0.060970770211333965,-0.16625451680923936,39.749982544543535,-1.7572506701229753,4.246202559148119,0.4920183993834481,3806400
2010-03-31,58.65690231323242,59.07958488464355,58.94631804366375,-0.2223043876787898,-0.09323749370482513,-0.12906689397396465,45.46225943746956,-0.9516249634121706,4.227990527786435,0.4863687928557775,8070300
2010-04-01,58.513458251953125,59.00785903930664,58.90509330159607,-0.22735842997540345,-0.1200616809589408,-0.10729674901646265,43.85575074107641,-1.9749185630074975,4.084941901035041,0.48630748075057995,5157900
2010-04-05,57.53990936279297,58.92678165435791,58.77507578361482,-0.306389190112597,-0.15732718278967206,-0.14906200732292496,34.8537103257534,-4.0169259921188685,4.619532397025084,0.5239295716134716,-494100
2010-04-06,57.631988525390625,58.86570663452149,58.66621033045061,-0.35747091582354784,-0.19735592939644722,-0.16011498642710062,36.18786433968792,-3.546944371273411,5.0070188749375095,0.5099997562734806,3090500
2010-04-07,58.36872100830078,58.84081268310547,58.63787801405539,-0.33464778586836275,-0.22481430069083033,-0.10983348517753241,45.75925547741612,-2.4103498919281914,5.062956802441681,0.5496906009534822,9480400
2010-04-08,58.395015716552734,58.824771118164065,58.61474827143609,-0.31085518269969725,-0.24202247709260372,-0.06883270560709354,46.07017217024953,-2.4732253604604915,5.104798495487637,0.5409685186779313,13278000
2010-04-09,58.53321838378906,58.80482578277588,58.606983520231616,-0.2776470308911456,-0.2491473878523121,-0.02849964303883351,47.76495147263778,-1.7801239221527123,5.121350478994776,0.5328694711100377,15589300
2010-04-12,58.842403411865234,58.78199005126953,58.62940446229196,-0.22380084668302658,-0.244078079618455,0.020277232935428435,51.4414668832142,0.5747526265347411,5.065773173216153,0.5220606609857124,18528900
2010-04-13,59.03314208984375,58.77262420654297,58.66785566491593,-0.16384760728882952,-0.22803198515252993,0.0641843778637004,53.61065694716308,1.5492057634116032,5.0365660797963505,0.5082621250027529,21619800
2010-04-14,58.618717193603516,58.718943405151364,58.66317581050522,-0.148068022765095,-0.21203919267504295,0.06397116990994794,48.53725774627832,0.5529430487178286,4.83446244249473,0.5076682458694903,18049700
2010-04-15,58.68447494506836,58.655768394470215,58.66520429951124,-0.12877208294713682,-0.19538577072946176,0.06661368778232493,49.35621245748823,1.0518434010652107,4.441534891330867,0.5099359031033911,21747700
2010-04-16,59.11202621459961,58.623802947998044,58.70775876761489,-0.07808003927589624,-0.17192462443874867,0.09384458516285243,54.43357155275958,1.4675336708411515,4.170347837086032,0.5101595190670188,30051600
2010-04-19,58.96733093261719,58.581651496887204,58.732479926186535,-0.04901689320414704,-0.14734307819182837,0.09832618498768134,52.514710487798844,0.5292277756623639,3.7851104277803,0.4976832374795928,26840100
2010-04-20,59.177852630615234,58.54675006866455,58.77489637422737,-0.008894271305308621,-0.11965331681452443,0.11075904550921581,55.0002136993729,1.1354556686793205,3.347763081667904,0.47858126459214784,29125100
2010-04-21,59.664649963378906,58.550279235839845,58.859634811289425,0.06147502620120093,-0.08342764821137937,0.1449026744125803,60.18930177523352,3.6926380734966164,3.400327902813781,0.4852767233027186,33287300
2010-04-22,59.48701858520508,58.59932327270508,58.91938564690044,0.10173707212888417,-0.04639470414332665,0.1481317762722108,57.580091269783864,3.218750744644517,3.670226057228031,0.48632428425117735,30445900
2010-04-23,59.27653884887695,58.65652275085449,58.95340023756487,0.11533160695626776,-0.014049441923407766,0.12938104887967553,54.56184844345943,1.555315629491125,3.7218170514022284,0.4778979881255495,25669900
2010-04-26,59.3422966003418,58.70881900787354,58.99043798640077,0.12991390806944025,0.014743228075161837,0.11517067999427842,55.349313543094674,1.622194757831951,3.8066773677966173,0.47712344553092356,30423800
2010-04-27,60.17776870727539,58.81402587890625,59.103517102674545,0.2065056350437473,0.05309570946887894,0.15340992557486838,63.90774792409723,2.809601742216503,4.240800859086439,0.5233940125581661,43623000
2010-04-28,59.664649963378906,58.88440418243408,59.15695832750353,0.22322750840174876,0.0871220692554529,0.13610543914629586,56.717352959370146,1.3973707799771322,4.3204886427453495,0.532997000582769,35243500
2010-04-29,59.91460418701172,58.947289276123044,59.22911507602812,0.253724156269449,0.12044248665825213,0.13328166961119686,59.12967144962061,1.493164798557484,4.557304682166923,0.5278171975383171,39310700
2010-04-30,60.60533142089844,59.051882934570315,59.3601832993491,0.3298268459770455,0.16231935852201082,0.16750748745503466,64.9441654464316,3.389044186575447,5.105746774060168,0.5413331691186342,46235500
2010-05-03,60.526126861572266,59.20119380950928,59.47122554337035,0.37937443749998323,0.20573037431760532,0.1736440631823779,63.822899547742274,3.1382267937606763,4.966124372897467,0.5375583105974753,42023700
2010-05-04,61.615299224853516,59.400359344482425,59.67542303684494,0.5007559648238598,0.2647354924188562,0.23602047240500357,71.18927398428559,4.234794796520852,5.507194015322174,0.5830892005443393,53078500
2010-05-05,61.97840118408203,59.58084335327148,59.89475428896276,0.6191142298186492,0.3356112398988148,0.28350298991983436,73.1519534953654,5.1063363456379545,6.4231737219047265,0.6126409607298469,65297600
2010-05-06,63.892730712890625,59.85572910308838,60.27551394838446,0.8574996792799965,0.43998892777505116,0.4175107515049453,80.64005962814949,7.967301739901564,8.710936252903007,0.8621615285866976,84875800
2010-05-07,63.093994140625,60.083767890930176,60.543940633359746,0.9707799523891509,0.5461471326978712,0.42463281969127975,71.65947743913974,5.747698476989246,9.61056448788065,0.9335449933812778,66135200
2010-05-10,61.78693389892578,60.230994415283206,60.66232094436604,0.9442023698475026,0.6257581801277975,0.3184441897197051,59.90296091414953,3.8662474072834296,9.693017920486787,0.9842718676455073,55895100
2010-05-11,61.62846755981445,60.36076068878174,60.75433490774208,0.8999781471310939,0.6806021735284569,0.21937597360263705,58.64671456309298,3.96772273923355,9.692736044252946,0.9625323832977993,48166000
2010-05-12,61.15981674194336,60.48781566619873,60.792952225285056,0.8176881279404142,0.7080193644108483,0.1096687635295659,54.97484238582693,3.0627735118547705,9.359995888199842,0.9291412196142642,42635200
2010-05-13,61.562469482421875,60.63171539306641,60.86623958310761,0.7760179539922589,0.7216190823271305,0.05439887166512847,57.440358209578186,2.301017144524131,9.04041919527446,0.9264283718949936,49484900
2010-05-14,62.63190460205078,60.807709312438966,61.03439815634029,0.8198379360375654,0.7412628530692176,0.07857508296834781,63.20359437173344,4.973220559398443,9.141977241654333,0.965877024498308,59281400
2010-05-17,62.4008674621582,60.97938613891601,61.16453809022771,0.8263966351866117,0.7582896094926965,0.06810702569391514,61.27317840024477,4.149678210985255,8.944911958309559,0.9553532211885617,52979200
2010-05-18,63.35801696777344,61.18839435577392,61.37344084047016,0.8984713983845225,0.7863259672710619,0.11214543111346065,65.91750890539481,4.541985799496504,9.096896196586068,0.9644400112054378,62883300
2010-05-19,63.569271087646484,61.3836254119873,61.58256753067743,0.9615534201575571,0.821371457848361,0.1401819623091961,66.86210526687228,5.027819197871549,9.365641470966905,0.9436455207572056,77004500
2010-05-20,64.90931701660156,61.65474033355713,61.89940081505116,1.106917033598286,0.878480572998346,0.22843646059994005,72.13728795819118,5.346103700198135,10.121358903418033,0.9832760282834163,94671400
2010-05-21,64.97528839111328,61.93967781066895,62.19234248896184,1.2134541391485314,0.9454752862283832,0.2679788529201482,72.37047613346886,4.835373532999337,10.455316902056902,1.002157753916394,113342000
2010-05-24,64.75088500976562,62.210107231140135,62.43601320522887,1.2651937197524816,1.009418972933203,0.2557747468192786,70.21775090940034,1.3431172643586258,10.379426560490373,0.9763118003200769,105620900
2010-05-25,65.06771087646484,62.45460433959961,62.68665107867991,1.3165861244665962,1.0708524032398818,0.24573372122671433,71.50644468303057,3.1282165009886507,10.616744483543371,0.9914452299993133,118573600
2010-05-26,64.8829116821289,62.71551742553711,62.89581875519886,1.3271051824640594,1.1221029590847174,0.20500222337934204,69.61429795277265,5.0107321853317455,10.25532605426816,0.9757922151689128,105928800
2010-05-27,63.410850524902344,62.89032974243164,62.94486939993253,1.202793523823324,1.1382410720324387,0.06455245179088531,56.73550855391495,2.8921422772000156,9.405401584435385,1.0197272314608785,98275600
2010-05-28,63.70130920410156,63.045128631591794,63.016911286043864,1.1148617938976315,1.1335652164054772,-0.018703422507845735,58.37196950245304,4.1554939134002495,8.824845987500808,0.9827246061757711,104081100
2010-06-01,64.14901733398438,63.226273155212404,63.124730909657245,1.0689790438451112,1.120647981893404,-0.05166893804829287,60.8312553021596,4.201501130978907,8.115362879164909,0.9653261099418972,109617300
2010-06-02,63.53966522216797,63.32249145507812,63.1642484632297,0.9722396376608202,1.0909663130468874,-0.11872667538606718,55.98349468277235,1.449358160006305,7.765808765571072,0.9611904916097967,103960900
2010-06-03,63.0760498046875,63.3773738861084,63.15584859098758,0.8483834355503603,1.042449737547582,-0.19406630199722175,52.55204050306421,1.0820079431407714,7.523710479815906,0.9318000833236434,95461400
2010-06-04,64.77165222167969,63.42131996154785,63.309734651053496,0.876938644533837,1.009347518944833,-0.13240887441099614,61.77921342967387,2.231186078038529,7.732349876661643,0.9939269714806847,102941000
2010-06-07,65.2684555053711,63.530043029785155,63.49627949432184,0.9289483876554243,0.9932676926869514,-0.06431930503152705,63.9889093241111,2.6729650799076325,8.103495323398969,0.9825438717044236,108229200
2010-06-08,64.94389343261719,63.68789100646973,63.63414748844521,0.9332194639252478,0.9812580469346107,-0.04803858300936292,61.487871046337254,0.053268802700206425,7.893576920106231,0.94926542235648,102718400
2010-06-09,64.87103271484375,63.85001926422119,63.75194608143554,0.9201185181156859,0.9690301411708258,-0.04891162305513985,60.912297307699816,-0.16045434941661663,7.442123868427834,0.9245139859071857,97120400
2010-06-10,63.711917877197266,63.977624320983885,63.74813387150809,0.806903561921402,0.936604825320941,-0.12970126339953902,52.49375569234633,-1.604560512820271,6.357691632351747,0.9460025846785844,91045300
2010-06-11,64.51995849609375,64.12549877166748,63.821640978611484,0.7734659839384577,0.9039770570444444,-0.13051107310598675,56.95956287676042,-0.8418190420299805,5.34859299768698,0.955072285312721,97312000
2010-06-14,64.18883514404297,64.20334529876709,63.85661185150972,0.7120396257091528,0.8655895707773861,-0.15354994506823327,54.69072104918058,-1.0697370387542444,4.897055773585601,0.9431492640738076,92001600
2010-06-15,63.92382049560547,64.27949295043945,63.86301267475693,0.6346583802044705,0.819403332662803,-0.18474495245833245,52.875389703057664,0.8089624511528581,4.1905391518454005,0.9325545457922226,87081500
2010-06-16,64.28814697265625,64.3259994506836,63.903501655509245,0.5958625549133529,0.774695177112913,-0.1788326221995601,55.08269054843903,0.9212334501233493,3.9761893189109414,0.9052117657960503,91092600
2010-06-17,64.8113784790039,64.38810482025147,63.98996611488968,0.6004157742951861,0.7398392965493676,-0.13942352225418153,58.11686648871698,1.0325351385681019,3.8704472214638423,0.8959058838198958,96743500
2010-06-18,64.70540618896484,64.37790927886962,64.0581032648016,0.5886871364368744,0.709608864526869,-0.12092172808999457,57.27302616902234,1.8346665232195254,3.827669517793839,0.8574606064249445,92571800
2010-06-21,64.51995849609375,64.35514278411866,64.10208947730561,0.5579957992369273,0.6792862514688807,-0.12129045223195334,55.74757653354158,2.2891552275027625,3.7404612212883963,0.8567707228409756,86830900
2010-06-22,65.28826904296875,64.3820119857788,64.21505895974973,0.5888806835263054,0.6612051378803656,-0.07232445435406021,60.44779927443276,0.797597102388174,3.9153232032978353,0.8518714118616814,92489800
2010-06-23,65.73206329345703,64.41522960662842,64.35953556295995,0.6417697418144712,0.6573180586671867,-0.015548316852715516,62.899093598030525,0.7103091140984424,4.228353188939942,0.8383357725875407,101627600
2010-06-24,65.34125518798828,64.43814678192139,64.4530326701055,0.64471784753772,0.6547980164412934,-0.010080168903573439,59.407431894219144,0.6118539163091263,4.3676949670734615,0.8371202137070347,95443000
2010-06-25,65.60625457763672,64.5479169845581,64.56286332796562,0.660819957491853,0.6560024046514055,0.004817552840447492,60.98883534845168,1.1333592699607753,4.375246578331413,0.8326797710695082,100591300
2010-06-28,66.22222137451172,64.67396259307861,64.72089742763667,0.715041811394741,0.6678102860000726,0.04723152539466835,64.45516432876389,3.94008465127825,4.738280355316098,0.8181463350390608,106027300
2010-06-29,66.94418334960938,64.81372089385987,64.93263894401503,0.8069671045014388,0.6956416497003459,0.1113254548010929,68.03970376910269,3.7573255005463086,5.558857023275063,0.8141145708557357,113361500
2010-06-30,67.39453887939453,65.00646457672119,65.16710560452736,0.9057179364681787,0.7376569070539125,0.16806102941426615,70.06750608208289,4.994176523312508,6.232793464835215,0.802801332481403,120567200
2010-07-01,67.50082397460938,65.22770328521729,65.38936449691613,0.9812438330807112,0.7863742922592722,0.19486954082143892,70.54252605430673,5.595728558260707,6.437072771164357,0.8062018338853403,133460600
2010-07-02,66.96276092529297,65.33725872039795,65.53921177580916,0.986311869705375,0.8263618077484929,0.1599500619568821,64.92522242621445,4.160353157751327,6.789622765383584,0.8169459886231364,127163000
2010-07-06,67.51419067382812,65.4495454788208,65.72730500419192,1.0230312302522435,0.8656956922492431,0.15733553800300037,67.75876815015782,4.170274199151332,7.36964239038678,0.8065230007407818,133783400
2010-07-07,66.72355651855469,65.53852863311768,65.8221861007979,0.9770709535619773,0.8879707445117899,0.08910020905018734,60.24394497318922,3.1189825525491073,7.5110668328167955,0.809659277628387,128055600
2010-07-08,66.29837036132812,65.60989551544189,65.86753698275315,0.8960094939995429,0.8895784944093406,0.006430999590202324,56.60798425259766,2.7563747818313398,7.506604320636597,0.7935861629641927,121795000
2010-07-09,65.919677734375,65.72028350830078,65.8725027686219,0.7920797706082254,0.8700787496491176,-0.07799897904089215,53.51031056025166,0.9671089472301606,7.015272712805102,0.7658491793384713,117509000
2010-07-12,65.8930435180664,65.78893775939942,65.87445903047376,0.6995021322273516,0.8359634261647644,-0.1364612939374128,53.28944047763629,0.24490365362591465,6.806559273898446,0.7491099256086342,113446900
2010-07-13,65.3283920288086,65.84591560363769,65.82245264936279,0.5739548365496603,0.7835617082417436,-0.20960687169208336,48.70005909946533,-0.0196861219495706,6.465018499336694,0.7430527422600565,107604400
2010-07-14,65.98607635498047,65.94902839660645,65.83803585942161,0.5215156213794359,0.7311524908692821,-0.20963686948984628,53.70156720093637,0.5789414131152372,5.874975884831337,0.7450223650556528,113021700
2010-07-15,66.64385223388672,66.06681365966797,65.91478027603733,0.5269597181089125,0.6903139363172083,-0.16335421820829577,58.10133202374154,0.636690903179641,5.450941445891697,0.752077994534017,120017800
2010-07-16,66.96936798095703,66.17471313476562,66.0152172003154,0.5511868652489227,0.6624885221035511,-0.11130165685462845,60.1210274224937,0.037620342929768825,5.272512638318814,0.7391699969048933,127530200
2010-07-19,66.55743408203125,66.26731452941894,66.06685690333596,0.5310260926921728,0.6361960362212755,-0.1051699435291027,56.414905216478374,-1.2420958897891072,4.872702543674704,0.7252869659057916,123224400
2010-07-20,66.65713500976562,66.37417335510254,66.12307386585307,0.5171323865744739,0.6123833062919153,-0.09525091971744137,57.10413669621395,-1.2498943200472723,4.2407165753552905,0.7076519462636626,128301000
2010-07-21,67.78652954101562,66.49908638000488,66.28149821586855,0.5904479083589109,0.6079962267053145,-0.01754831834640358,64.04103673961887,1.2301891444435722,4.339014422597813,0.7496403170048742,136195200
2010-07-22,67.00262451171875,66.56261444091797,66.35017691071143,0.5786263586066838,0.6021222530855884,-0.023495894478904655,57.134633615547614,-0.7577164993072836,4.24745849953339,0.7535114078824849,130435500
