Date,Close,SMA_20,EMA_20,MACD,MACD_Signal,MACD_Hist,RSI,ROC,BB_Width,ATR,OBV
2010-01-04,51.920101165771484,,,,,,,,,0.0,42863900
2010-01-05,51.741573333740234,,,,,,,,,0.0,-12659200
2010-01-06,51.692901611328125,,,,,,,,,0.0,-72367800
2010-01-07,52.07429885864258,,,,,,,,,0.0,-16244300
2010-01-08,52.35832977294922,,,,,,,,,0.0,32567200
2010-01-11,52.14734649658203,,,,,,,,,0.0,-19071700
2010-01-12,51.579288482666016,,,,,,,,,0.0,-64926600
2010-01-13,52.24470901489258,,,,,,,,,0.0,-25424700
2010-01-14,52.43947982788086,,,,,,,,,0.0,16435100
2010-01-15,51.676673889160156,,,,,,,,,0.0,-52290000
2010-01-19,52.626121520996094,,,,,,,,,0.0,-5451000
2010-01-20,51.863319396972656,,,,,,,,,0.0,-67936000
2010-01-21,51.01122283935547,,,,,,,-1.7505326569263253,,0.0,-166259100
2010-01-22,50.09423828125,,,,,,32.130343806644504,-3.1837745672415054,,0.9198984955282248,-250016100
2010-01-25,50.151031494140625,,,,,,32.92974958502195,-2.9827501825697675,,0.9017224714925759,-187717400
2010-01-26,49.656009674072266,,,,,,29.651439675748918,-4.643920777761865,,0.8889022409034455,-245930600
2010-01-27,50.1834831237793,,,,,,36.86415096485658,-4.1537739240367255,,0.8967057274820566,-173364800
2010-01-28,49.32329559326172,,,,,,31.239181134808263,-5.415521772532402,,0.9352528099522089,-267179000
2010-01-29,48.779571533203125,,,,,,28.299717120427744,-5.4279867594601985,,0.9681480843836543,-346504600
2010-02-01,49.35575866699219,51.14593772888183,50.7394585981298,,,,35.25253660220724,-5.529651523328195,9.258629605258859,0.9471065723539603,-285772800
2010-02-02,49.899471282958984,51.04490623474121,50.65945980620877,,,,41.060660677454734,-4.8436951572723475,9.400279866393763,0.9339430386974475,-214725100
2010-02-03,49.56673812866211,50.936164474487306,50.55539107501385,,,,38.768707210436325,-4.082955812952646,9.656836263734368,0.9275161169607609,-264966100
2010-02-04,47.91128158569336,50.747083473205564,50.303571123649995,,,,29.84321996225745,-8.959124858596445,10.880006023412385,0.9824100511461099,-364133400
2010-02-05,48.097904205322266,50.548263740539554,50.09350760761878,,,,31.75078543256599,-7.260266476252933,11.545156025824136,0.9893309897533016,-257381200
2010-02-08,47.61913299560547,50.31130390167236,49.857852882665135,,,,29.532305115640014,-6.649693253644141,12.155723418720141,0.9754698370314712,-318960400
2010-02-09,48.27646255493164,50.117759704589844,49.70724428002385,-0.9625781943220773,,,36.13062811169267,-3.6287121806556,12.20532037533083,0.9782499099207129,-226973700
2010-02-10,48.390052795410156,49.958297920227054,49.5817974719654,-0.9459694188382173,,,37.224524173824015,-3.5113509059852777,12.288745855782631,0.9715563973759365,-171258200
2010-02-11,49.1610107421875,49.8041130065918,49.541722545319885,-0.8606756483448237,,,44.20882983972627,-0.9968560404547123,11.645000407385988,0.9960622408090716,-119288500
2010-02-12,49.51805877685547,49.65804195404053,49.539468853085175,-0.755559310881111,,,47.141918953501246,-1.3259827845798107,10.618586632888013,0.9996891943225593,-53378700
2010-02-16,50.353904724121094,49.59190349578857,49.617034174136215,-0.5979156739310199,,,53.32780973014627,2.08949770785424,10.054391491879,0.9914640648086627,-3321100
2010-02-17,50.69474792480469,49.49533481597901,49.71967357896178,-0.4404020771329016,,,55.609186605206645,3.926185350557961,8.647764400245823,0.9565832406676738,47138300
2010-02-18,51.10861587524414,49.45759963989258,49.85195379765534,-0.27896005422599757,,,58.27613856081202,3.551474550474729,8.060883104242222,0.9317293751409661,90211100
2010-02-19,51.17353057861328,49.46571502685547,49.97781825298467,-0.14411672599056402,,,58.69530592625165,2.5532520944553516,8.1662261588894,0.9098100995263723,147051900
2010-02-22,51.32770919799805,49.52738857269287,50.10637929536689,-0.024528738778371917,-0.45356091799519893,0.429032179216827,59.73008918802058,3.55272736480041,8.734529971854274,0.8697484866794716,192396800
2010-02-23,50.72720718383789,49.55619735717774,50.16550576093556,0.021541788406764795,-0.3585403767148062,0.380082165121571,54.05040796855176,5.877374816426088,8.920301653567796,0.8609509926506559,133431400
2010-02-24,51.15732192993164,49.631262969970706,50.259964443697086,0.09170258815864685,-0.26849178374011556,0.3601943718987624,57.19038631844842,6.360812960891622,9.341240243701082,0.8481458889627612,183907400
2010-02-25,51.17353057861328,49.680765342712405,50.34697074226054,0.14691982958947136,-0.1854094610741982,0.33232929066366956,57.308780596607214,7.464221541656019,9.677154489771336,0.853643728432348,235857100
2010-02-26,50.9625358581543,49.76272735595703,50.40559599139328,0.17167541335660985,-0.1139924861880366,0.28566789954464644,55.16983113833177,5.563939777414911,9.889381708890127,0.8361426777185301,175763200
2010-03-01,52.14734649658203,49.93111610412598,50.571476991887444,0.28362920754040744,-0.0344681474423478,0.31809735498275526,63.42499640830004,7.764599301136241,10.510315200389966,0.8645252713427588,246731000
2010-03-02,52.54497146606445,50.09057674407959,50.75942884657097,0.39982942325519844,0.05239136669716145,0.347438056558037,65.70726576151158,6.883423820603039,11.35216742637531,0.8543612053948632,302336300
