Date,Close,SMA_20,EMA_20,MACD,MACD_Signal,MACD_Hist,RSI,ROC,BB_Width,ATR,OBV
2010-01-04,28.012874603271484,,,,,,,,,0.0,16750400
2010-01-05,28.105363845825195,,,,,,,,,0.0,29833700
2010-01-06,28.277151107788086,,,,,,,,,0.0,45961700
2010-01-07,28.032691955566406,,,,,,,,,0.0,38265100
2010-01-08,28.204456329345703,,,,,,,,,0.0,45928200
2010-01-11,28.244104385375977,,,,,,,,,0.0,53996500
2010-01-12,27.83448028564453,,,,,,,,,0.0,42688700
2010-01-13,27.946794509887695,,,,,,,,,0.0,49543700
2010-01-14,27.8807373046875,,,,,,,,,0.0,43077100
2010-01-15,27.550384521484375,,,,,,,,,0.0,36397500
2010-01-19,28.02608871459961,,,,,,,,,0.0,43205200
2010-01-20,27.33896827697754,,,,,,,,,0.0,30643400
2010-01-21,26.54616355895996,,,,,,,-5.2358462495678095,,0.0,16904200
2010-01-22,25.951541900634766,,,,,,20.818726989410962,-7.663383961173522,,0.4445481578275659,513800
2010-01-25,26.202604293823242,,,,,,26.896971075547313,-7.3364774480179955,,0.44677286077906403,14048100
2010-01-26,25.70049285888672,,,,,,23.080937158217267,-8.319568810503004,,0.4582762491545031,-3342600
2010-01-27,25.627805709838867,,,,,,22.581474129683613,-9.135615270931229,,0.4581053153601837,-16605900
2010-01-28,25.528705596923828,,,,,,21.886098517980002,-9.6140375046132,,0.47540636654459983,-35180100
2010-01-29,25.264440536499023,,,,,,20.10788525593928,-9.233295261025551,,0.4938313585651563,-52086300
2010-02-01,25.99118423461914,27.11335172653198,26.75320361385683,,,,35.60336078629744,-6.997619260329308,15.90073538603848,0.5104679542476535,-41583200
2010-02-02,26.11671257019043,27.01854362487793,26.692585419221935,,,,37.8457799274992,-6.327037607432608,15.958033957130278,0.5032646297680105,-21628000
2010-02-03,26.04404067993164,26.91547746658325,26.63081925357524,,,,37.04160096457878,-5.4675964336470715,15.865373861344665,0.49044088762190935,-33684000
2010-02-04,24.854814529418945,26.744360637664794,26.461675946512738,,,,26.949718925640397,-11.315436190454413,16.587563176804057,0.5446013622054411,-49881300
2010-02-05,24.808561325073242,26.583154106140135,26.304236458756595,,,,26.645650862483805,-9.255678291397636,17.211708125456223,0.5708257907783014,-72238800
2010-02-08,24.34608268737793,26.390235424041748,26.1177456233872,,,,23.7590888941494,-8.287754525039274,17.86983531974702,0.5659180819043739,-81819000
2010-02-09,25.0926570892334,26.232663059234618,26.020118143943982,-0.756515122597289,,,35.841997433190656,-3.309571410785265,17.234421458727827,0.5962829044892126,-66677900
2010-02-10,25.013385772705078,26.091608333587647,25.92423887049266,-0.7421457664280027,,,35.204022868456775,-4.538550854651113,16.81925749855802,0.5881410455833248,-75207300
2010-02-11,25.627805709838867,25.975658893585205,25.896007140906583,-0.673416665994921,,,43.58575625777535,-0.2828239499022595,15.619675423938045,0.5928506152646873,-65647100
2010-02-12,25.343717575073242,25.848807907104494,25.843408134636743,-0.6345571175344098,,,40.948249283749355,-1.1085152509040586,14.277550581322288,0.597223450935359,-73961100
2010-02-16,25.99118423461914,25.770847892761232,25.85748204892078,-0.5452304202008946,,,48.58468238853614,1.8116023781128976,12.999495847969001,0.6031717899645717,-64900100
2010-02-17,26.090288162231445,25.67405786514282,25.879654059712273,-0.46112593752094,,,49.657801892495584,3.268814223451086,10.368183662024228,0.5784927429017328,-55965400
2010-02-18,26.143136978149414,25.614266300201415,25.904747670992002,-0.38576125566118336,,,50.25407083714456,0.5846318588588162,8.718573503635692,0.5650148142555195,-34039300
2010-02-19,25.971359252929688,25.585526084899904,25.911091631176543,-0.33602177922834997,,,48.25349481761026,-0.556552884939463,8.180945488155807,0.5501401871819445,-42463200
2010-02-22,25.984580993652344,25.587178039550782,25.918090618079,-0.29216807017941093,-0.4884019001728333,0.19623382999342237,48.42368737853713,-0.2283043826034023,8.199233493949228,0.5259457228310687,-31340000
2010-02-23,25.403186798095703,25.547207164764405,25.869052159032968,-0.30085922461362813,-0.4508933650609923,0.15003414044736418,41.89808690261501,2.2063019944392948,7.925825365100314,0.5317944479629663,-41733500
2010-02-24,25.720308303833008,25.548197937011718,25.854886077585356,-0.2789424964378746,-0.4165031913363688,0.1375606948984942,46.16002520520419,3.675130398788144,7.930502150610427,0.5225956110114691,-35344300
2010-02-25,25.515493392944336,25.542582321166993,25.8225629647624,-0.274930950200833,-0.38818874310926166,0.11325779290842863,43.919279895396514,4.803280760122776,7.927685309699537,0.5362344574590298,-48045900
2010-02-26,25.740127563476562,25.553153419494627,25.81471197416375,-0.2507353496569813,-0.36069806441880564,0.10996271476182434,46.960347411942095,2.580318504894313,7.952646164665109,0.5281345231942371,-37518100
2010-03-01,26.169570922851562,25.598409938812257,25.84850806451497,-0.19466370974049596,-0.3274911934831437,0.13282748374264775,52.28710577776773,4.622265696666015,8.132791474164005,0.5262762473816984,-30034400
2010-03-02,26.466873168945312,25.622194385528566,25.90739997922262,-0.12479812937975154,-0.28695258066246526,0.16215445128271372,55.610768415618786,3.274051117003419,8.55527292248199,0.5207749814466884,-21630500
2010-03-03,26.53293800354004,25.643005657196046,25.966975029157613,-0.06336780890859472,-0.24223562631169115,0.17886781740309643,56.33860787647495,4.6923677433828885,8.948999295226299,0.5100038824602363,-7196100
